,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Hist,MACD_Signal,RSI,WILLR,ADX,MOM
2009-01-21,86.35,91.6,86.0,91.42,24905000.0,0.7661,0.1775,0.5885,61.8601,-1.8293,15.9815,2.19
2009-01-20,84.76,84.92,81.76,81.98,13800100.0,0.2271,-0.317,0.5441,44.6118,-94.8256,15.5955,-4.84
2009-01-16,84.61,85.74,83.08,84.92,11245300.0,0.4971,-0.1263,0.6234,51.3242,-51.165,15.7757,-2.45
2009-01-15,83.34,84.83,82.256,84.12,11734800.0,0.5352,-0.1198,0.6549,49.4005,-58.6207,16.5465,-0.04
2009-01-14,84.2,84.82,82.11,83.19,9470000.0,0.6574,-0.0275,0.6849,47.1457,-67.288,16.9002,-0.36
2009-01-13,85.5,86.59,84.79,85.34,7657200.0,0.8985,0.2067,0.6918,52.1328,-47.2507,17.2759,4.09
2009-01-12,84.57,86.6,84.42,85.71,8072700.0,0.9743,0.3342,0.6401,53.0292,-43.8024,18.3457,4.38
2009-01-09,87.05,87.5,84.25,84.7,7440300.0,1.0191,0.4626,0.5565,50.8888,-53.2153,19.4979,4.18
2009-01-08,87.81,88.14,85.98,87.18,7231800.0,1.1644,0.7235,0.4409,56.7892,-30.1025,20.7387,6.58
2009-01-07,87.83,88.8,87.12,87.79,8455100.0,1.0804,0.8204,0.26,58.334,-24.4175,21.285,5.8
2009-01-06,87.11,90.41,86.37,89.23,9649500.0,0.8953,0.8404,0.0549,62.033,-10.9972,21.3076,5.71
2009-01-05,86.42,87.67,86.18,86.82,8315700.0,0.4995,0.6547,-0.1552,57.8826,-10.6383,21.3319,2.82
2009-01-02,83.89,87.59,83.89,87.37,7558200.0,0.2324,0.5512,-0.3188,59.2552,-2.3085,22.2996,1.53
2008-12-31,83.5,85.0,83.5,84.16,6667700.0,-0.1679,0.2887,-0.4566,53.2463,-33.7676,23.3713,-2.24
2008-12-30,81.83,83.64,81.52,83.55,5774400.0,-0.3496,0.1792,-0.5288,51.9971,-40.3909,24.7893,0.78
2008-12-29,81.72,81.72,79.68,81.25,6062600.0,-0.5143,0.0593,-0.5736,47.0431,-65.3637,25.7013,-0.95
2008-12-26,80.93,81.8,80.55,81.33,3101300.0,-0.4828,0.1056,-0.5885,47.2004,-64.4951,25.7195,0.75
2008-12-24,80.55,81.22,79.92,80.52,2415200.0,-0.4438,0.171,-0.6149,45.4864,-56.4381,26.0199,-2.34
2008-12-23,82.35,82.81,80.13,80.6,6374400.0,-0.3051,0.3526,-0.6576,45.6222,-55.7692,26.0504,-2.09
2008-12-22,83.27,83.45,80.32,81.99,7083300.0,-0.1317,0.6141,-0.7458,47.9315,-44.1472,26.144,-2.87
2008-12-19,84.59,85.22,82.97,83.52,13098600.0,-0.05,0.8493,-0.8993,50.5465,-31.3545,26.2969,2.93
2008-12-18,85.77,86.64,82.96,84.0,8029500.0,-0.1008,1.0108,-1.1116,51.3629,-27.3411,27.2319,6.56
2008-12-17,85.44,87.27,84.6566,85.84,8592000.0,-0.213,1.1513,-1.3643,54.4957,-11.9565,28.2389,5.17
2008-12-16,83.11,86.84,82.87,86.4,11559800.0,-0.5405,1.1116,-1.6521,55.4516,-3.8161,29.8425,6.56
2008-12-15,82.51,83.54,80.0,82.77,8848200.0,-1.0077,0.9224,-1.93,50.1932,-29.4229,31.4137,5.87
2008-12-12,78.68,82.94,78.06,82.2,10381700.0,-1.2197,0.941,-2.1606,49.321,-33.8235,31.7997,0.6
2008-12-11,81.5,82.86,79.77,80.58,10682400.0,-1.4145,0.9814,-2.3959,46.8653,-32.3565,31.9537,-1.09
2008-12-10,83.95,84.99,81.83,82.86,8187000.0,-1.4776,1.1636,-2.6412,50.0337,-18.4371,32.5336,2.21
2008-12-09,83.82,85.434,82.2,82.69,9356400.0,-1.7689,1.1633,-2.9321,49.7988,-19.475,33.7035,2.8
2008-12-08,82.57,85.88,81.73,84.86,11177600.0,-2.0976,1.1254,-3.2229,52.7385,-6.2271,35.0644,9.98
2008-12-05,76.78,81.5,75.31,80.59,11212000.0,-2.7075,0.7968,-3.5043,47.0244,-14.031,36.53,8.85
2008-12-04,80.03,80.83,76.18,77.44,10914000.0,-3.0119,0.6916,-3.7035,42.2406,-50.0629,36.3805,1.47
2008-12-03,78.62,81.0,76.99,80.67,9757800.0,-3.0359,0.8405,-3.8764,46.2141,-29.7484,36.3947,0.59
2008-12-02,77.8,80.0,76.14,79.84,9305200.0,-3.3512,0.7353,-4.0865,44.9791,-34.9686,36.5723,2.36
2008-12-01,80.95,81.36,76.79,76.9,10265000.0,-3.6204,0.6499,-4.2703,40.4843,-53.4591,36.3571,-3.43
