,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Signal,MACD_Hist,RSI,WILLR,ADX,MOM
2001-03-21,87.1,89.5,84.85,85.0,5204200.0,-4.2829,-4.4079,0.125,38.8528,-78.4683,28.628,-9.95
2001-03-20,91.0,92.5,87.06,87.06,7271300.0,-4.2453,-4.4391,0.1939,40.9661,-65.5367,28.3566,-8.29
2001-03-19,89.0,91.55,88.25,90.94,3205100.0,-4.3453,-4.4876,0.1423,45.2731,-41.1802,28.5005,-1.21
2001-03-16,90.5,91.0,87.05,87.55,4385300.0,-4.8048,-4.5232,-0.2817,40.1698,-68.4099,28.9019,-3.85
2001-03-15,86.0,89.91,85.85,87.95,4706900.0,-4.9763,-4.4527,-0.5236,40.5845,-66.2969,29.1534,-3.66
2001-03-14,84.9,87.89,83.11,83.91,6390800.0,-5.1635,-4.3219,-0.8416,34.2159,-87.6387,29.0728,-7.84
2001-03-13,84.75,87.75,83.5,87.51,4596400.0,-4.916,-4.1114,-0.8045,37.5459,-68.6212,28.3172,-10.83
2001-03-12,86.05,86.5,81.57,82.49,4860800.0,-4.8951,-3.9103,-0.9848,28.5408,-95.14,27.5605,-15.81
2001-03-09,91.61,91.62,86.9,87.0,2968600.0,-4.2861,-3.6641,-0.622,32.4433,-99.3421,26.3481,-9.04
2001-03-08,94.85,95.7,90.65,91.75,3078300.0,-3.9057,-3.5086,-0.3971,37.4513,-74.8619,25.8003,-5.45
2001-03-07,95.11,95.65,92.65,94.95,3780200.0,-3.8469,-3.4093,-0.4376,41.4544,-63.2701,25.8662,0.55
2001-03-06,93.95,97.5,93.35,95.35,3156800.0,-4.0418,-3.3,-0.7419,41.9751,-61.3744,26.3282,-0.65
2001-03-05,91.4,93.0,88.72,92.15,2837300.0,-4.2725,-3.1145,-1.1581,36.0029,-78.9362,26.9647,-9.35
2001-03-02,90.3,93.6,89.1,91.4,4105500.0,-4.179,-2.825,-1.3541,34.5366,-82.1277,26.24,-15.8
2001-03-01,89.4,91.8,87.2,91.61,5330800.0,-3.9225,-2.4864,-1.4361,34.7435,-81.234,25.5199,-12.69
2001-02-28,97.1,97.11,91.27,91.75,4745600.0,-3.5595,-2.1274,-1.432,34.8729,-92.665,24.1465,-14.15
2001-02-27,97.75,100.5,96.51,98.34,4132200.0,-3.0585,-1.7694,-1.2891,41.6526,-60.4401,23.2634,-11.16
2001-02-26,96.15,98.5,92.63,98.3,3882100.0,-3.0457,-1.4471,-1.5985,41.5886,-64.6154,23.2807,-9.5
2001-02-23,96.2,97.1,90.25,96.04,4350600.0,-2.9809,-1.0475,-1.9334,38.0217,-75.6211,22.5945,-9.96
2001-02-22,94.41,97.5,91.26,97.2,4517900.0,-2.6247,-0.5642,-2.0605,39.1614,-78.5094,21.3383,-8.0
2001-02-21,96.0,98.6,93.61,94.4,4273900.0,-2.25,-0.049,-2.201,34.7793,-96.8762,20.1512,-14.6
2001-02-20,102.1,102.1,94.35,96.0,3273600.0,-1.454,0.5012,-1.9552,36.1614,-93.5167,19.274,-16.1
2001-02-16,104.5,105.3,101.3,101.5,2620200.0,-0.5797,0.99,-1.5697,41.4145,-98.9189,18.4596,-12.5
2001-02-15,106.0,108.3,103.7,107.2,3020000.0,-0.0154,1.3824,-1.3978,48.145,-75.4491,19.0654,-11.0
2001-02-14,106.4,106.5,103.4,104.3,2401000.0,0.1248,1.7319,-1.6071,43.8326,-92.8144,20.3826,-9.5
2001-02-13,109.9,110.7,105.0,105.9,2213400.0,0.5971,2.1337,-1.5365,45.7832,-83.2335,21.2351,-12.7
2001-02-12,107.7,109.5,105.5,109.5,1952500.0,1.0284,2.5178,-1.4894,50.4763,-62.1302,22.5952,-6.4
2001-02-09,105.1,109.0,103.1,107.8,2742100.0,1.1973,2.8901,-1.6928,48.1455,-72.1893,23.6923,-6.9
2001-02-08,105.7,108.5,105.3,106.0,2716600.0,1.5687,3.3133,-1.7447,45.6297,-88.0503,24.7223,-7.6
2001-02-07,109.4,110.0,104.1,105.2,3138200.0,2.2031,3.7495,-1.5464,44.5187,-93.0818,26.3852,-12.7
2001-02-06,113.0,113.0,108.4,109.0,2246600.0,3.0622,4.1361,-1.0739,48.9282,-86.6142,28.1759,-7.0
2001-02-05,113.8,114.0,111.3,112.1,2540100.0,3.7274,4.4046,-0.6772,52.8972,-62.2047,29.4167,-1.0
2001-02-02,117.6,118.9,114.0,114.0,2158900.0,4.2065,4.5739,-0.3674,55.4574,-47.2441,29.8173,3.1
2001-02-01,114.9,118.5,114.5,118.2,2579800.0,4.5633,4.6658,-0.1024,61.5747,-14.1732,29.2591,10.7
2001-01-31,118.6,119.8,113.1,113.8,3500600.0,4.5248,4.6914,-0.1665,56.9558,-48.8189,28.4669,3.8
2001-01-30,116.9,118.7,114.1,118.6,1700000.0,4.8578,4.733,0.1248,64.8525,-7.9096,27.6137,8.6
2001-01-29,114.5,117.8,114.5,115.9,1630200.0,4.7235,4.7018,0.0217,62.1085,-23.1638,26.8604,7.1
2001-01-26,113.0,115.0,111.6,114.7,2446000.0,4.7582,4.6964,0.0619,60.847,-29.9435,26.1832,4.2
2001-01-25,117.9,117.9,113.1,113.6,2724100.0,4.8556,4.6809,0.1747,59.7051,-36.1582,25.8863,5.1
2001-01-24,115.0,120.0,114.0,117.9,5110600.0,5.0211,4.6372,0.3839,66.7742,-11.8644,25.1119,13.1
2001-01-23,114.3,116.3,114.0,116.0,3270900.0,4.7216,4.5412,0.1804,65.0777,-4.4643,24.0064,9.6
