,index,1. open,2. high,3. low,4. close,5. volume,MACD,MACD_Signal,MACD_Hist,RSI,WILLR,ADX,MOM,Labels,Price Diffs
1550,2012-05-30,569.2,579.99,566.56,579.17,18908200.0,-4.1723,-7.5255,3.3532,54.3511,-1.4184,20.5481,26.0,1,2.44
1551,2012-05-29,570.9,574.0,565.31,572.27,13589600.0,-5.961,-8.3638,2.4029,51.616,-7.7872,21.9165,14.05,1,5.19
1552,2012-05-25,564.59,565.85,558.472,562.29,11732400.0,-7.4547,-8.9645,1.5099,47.3819,-26.1598,23.3668,-4.42,1,7.03
1553,2012-05-24,575.87,576.5,561.23,565.32,17722500.0,-8.2366,-9.342,1.1055,48.5805,-20.5817,24.2801,-5.2,0,-2.9
1554,2012-05-23,557.5,572.8,553.23,570.56,20889200.0,-9.4233,-9.6184,0.1951,50.6374,-13.8839,25.4433,1.38,0,-4.73
1555,2012-05-22,569.55,573.88,552.58,556.97,24816800.0,-11.3344,-9.6672,-1.6672,45.0326,-49.74,26.4105,-11.21,1,7.94
1556,2012-05-21,534.5,561.54,534.05,561.28,22539500.0,-12.2251,-9.2503,-2.9748,46.5904,-43.5134,27.4521,-8.2,1,37.41
1557,2012-05-18,533.96,543.41,522.18,530.38,26153300.0,-13.623,-8.5067,-5.1163,30.6096,-89.0051,27.6332,-34.87,1,44.38
1558,2012-05-17,545.31,547.5,530.12,530.12,25615000.0,-12.0629,-7.2276,-4.8353,30.447,-100.0,26.1593,-51.7,1,35.19
1559,2012-05-16,554.05,556.89,541.04,546.075,20032000.0,-9.8697,-6.0187,-3.8509,35.139,-92.2705,24.8825,-39.905,1,17.43
1560,2012-05-15,561.45,563.22,551.75,553.17,17012000.0,-8.5513,-5.056,-3.4953,37.5269,-97.7439,23.98,-28.96,1,9.48
1561,2012-05-14,562.57,567.51,557.6,558.22,12593800.0,-7.4666,-4.1822,-3.2844,39.2917,-98.9735,23.5363,-25.76,0,-4.37
1562,2012-05-11,565.0,574.47,564.35,566.71,14269500.0,-6.4877,-3.3611,-3.1266,42.4048,-81.4127,23.3725,-36.29,0,-11.77
1563,2012-05-10,574.58,575.88,568.441,570.52,11900000.0,-6.0083,-2.5794,-3.4289,43.8526,-75.3651,23.5759,-37.18,0,-34.39
1564,2012-05-09,563.7,573.9778,560.85,569.18,17168000.0,-5.697,-1.7222,-3.9748,43.2195,-77.4921,24.0318,-40.82,0,-38.67
1565,2012-05-08,569.58,571.5,558.73,568.18,17759000.0,-5.0804,-0.7285,-4.3519,42.7723,-79.0794,24.3684,7.9,0,-28.61
1566,2012-05-07,561.5,572.77,561.23,569.48,16432800.0,-4.1176,0.3595,-4.4771,43.1829,-77.8084,24.5371,-2.22,0,-20.19
1567,2012-05-04,577.08,578.36,565.17,565.25,18928300.0,-2.9612,1.4788,-4.4399,41.4859,-84.2912,24.8392,-7.73,0,-13.42
1568,2012-05-03,590.5,591.4,580.3,581.82,13948200.0,-1.0114,2.5888,-3.6002,46.5422,-58.8966,25.35,-5.62,0,-22.7
1569,2012-05-02,580.24,587.3999,578.86,585.98,15263900.0,-0.1953,3.4888,-3.6841,47.9033,-55.5524,26.6636,-22.36,0,-14.51
1570,2012-05-01,584.9,596.76,581.23,582.13,21821400.0,0.4257,4.4098,-3.9841,46.5603,-64.457,27.8225,-27.57,0,-12.79
1571,2012-04-30,597.8,598.4,583.0,583.98,18076600.0,1.6042,5.4058,-3.8016,47.1021,-64.6024,29.1874,3.85,0,-22.15
1572,2012-04-27,605.07,606.18,600.5,603.0,14525800.0,2.8966,6.3562,-3.4596,52.9886,-46.0674,30.7407,-2.23,0,-41.77
1573,2012-04-26,614.27,614.69,602.13,607.7,19145300.0,2.5675,7.2211,-4.6537,54.553,-40.7865,32.9256,-15.07,0,-40.9
1574,2012-04-25,615.635,618.0,606.0,610.0,32349200.0,1.6315,8.3846,-6.753,55.2948,-38.2022,35.1928,-16.2,0,-40.83
1575,2012-04-24,562.61,567.69,555.0,560.28,38433900.0,0.179,10.0728,-9.8939,38.5112,-94.0674,37.4388,-68.16,1,25.3
1576,2012-04-23,570.61,576.67,556.62,571.7,34518900.0,3.3848,12.5463,-9.1615,41.8633,-82.742,37.7272,-64.53,1,22.24
1577,2012-04-20,591.38,594.62,570.42,572.98,36820900.0,6.2646,14.8367,-8.5721,42.246,-96.5208,38.1029,-60.7,1,10.81
1578,2012-04-19,600.22,604.732,584.52,587.44,29811400.0,9.7188,16.9797,-7.2609,46.727,-78.4575,39.0888,-36.87,0,-1.52
1579,2012-04-18,613.72,620.25,602.71,608.34,34090400.0,12.514,18.7949,-6.281,54.4832,-49.4659,40.8372,-20.98,0,-2.21
1580,2012-04-17,578.94,610.0,571.91,609.7,36626000.0,13.7716,20.3651,-6.5936,55.0352,-47.5794,43.7948,-8.93,1,30.22
1581,2012-04-16,610.06,610.28,578.25,580.13,37528100.0,15.038,22.0135,-6.9755,43.4727,-97.1407,46.2257,-19.42,1,27.75
1582,2012-04-13,624.11,624.7,603.51,605.23,30701600.0,19.4464,23.7574,-4.311,54.5237,-79.5445,49.2366,-4.63,0,-48.51
1583,2012-04-12,625.0,631.33,620.5,622.77,21940600.0,22.2347,24.8352,-2.6004,65.294,-42.8033,51.607,5.15,0,-63.88
1584,2012-04-11,636.2,636.87,623.3422,626.2,24879100.0,23.6843,25.4853,-1.801,67.7232,-35.8878,52.2749,11.72,0,-52.92
1585,2012-04-10,639.93,644.0,626.0,628.44,31775900.0,24.8407,25.9355,-1.0948,69.2864,-31.3716,52.6292,21.46,0,-41.48
1586,2012-04-09,626.13,639.84,625.3,636.23,21340600.0,25.7273,26.2092,-0.4819,74.8668,-6.2414,52.6734,40.18,0,-22.59
1587,2012-04-05,626.98,634.66,623.4,633.68,22903500.0,25.6916,26.3297,-0.6382,74.236,-1.861,52.8873,34.34,0,-51.49
1588,2012-04-04,624.35,625.86,617.0,624.31,20463600.0,25.5319,26.4893,-0.9574,71.8233,-14.573,53.3297,21.81,0,-38.75
1589,2012-04-03,627.3,632.21,622.51,629.32,29805700.0,25.9108,26.7286,-0.8178,75.3256,-5.3311,54.1926,23.36,0,-19.0
1590,2012-04-02,601.83,618.77,600.38,618.63,21369700.0,25.5073,26.9331,-1.4257,72.6868,-6.1238,54.4826,17.53,1,20.12
1591,2012-03-30,608.77,610.56,597.94,599.55,26108500.0,25.7098,27.2895,-1.5797,66.8027,-33.3333,55.3772,13.98,1,25.4
1592,2012-03-29,612.78,616.56,607.23,609.86,21722800.0,27.537,27.6844,-0.1474,74.8988,-15.5675,56.7574,24.3,1,18.77
1593,2012-03-28,618.38,621.45,610.31,617.62,23409300.0,28.4189,27.7213,0.6977,81.83,-4.8889,57.074,28.04,1,14.99
1594,2012-03-27,606.18,616.28,606.06,614.48,21683200.0,28.3411,27.5468,0.7942,81.1755,-2.1388,57.0007,46.38,1,17.34
1595,2012-03-26,599.79,607.15,595.26,606.98,21276500.0,28.1491,27.3483,0.8008,79.5408,-3.0921,57.1096,54.98,1,21.74
1596,2012-03-23,600.49,601.8,594.401,596.05,15374600.0,28.2584,27.1481,1.1103,76.8165,-14.5565,57.5872,50.88,1,28.11
1597,2012-03-22,597.78,604.5,595.53,599.34,22281100.0,29.0997,26.8705,2.2291,79.786,-11.0351,58.3314,57.35,1,4.85
1598,2012-03-21,602.74,609.65,601.41,602.5,23001500.0,29.4152,26.3132,3.102,82.6351,-7.6529,58.9956,71.81,0,-3.47
1599,2012-03-20,599.51,606.9,582.0,605.96,29166500.0,29.0683,25.5377,3.5306,85.7483,-1.0366,58.9968,75.7,1,25.23
1600,2012-03-19,598.37,601.77,589.05,601.1,32187000.0,27.8505,24.6551,3.1954,85.0118,-0.7832,59.0855,67.94,1,21.26
1601,2012-03-16,584.72,589.2,578.0,585.57,29481700.0,26.3858,23.8562,2.5296,82.2973,-17.2338,58.3248,40.39,1,28.06
1602,2012-03-15,599.61,600.01,578.55,585.56,41418500.0,25.7138,23.2239,2.4899,82.2954,-17.2457,57.821,41.09,1,16.71
1603,2012-03-14,578.05,594.72,575.4,589.58,50673000.0,24.4831,22.6014,1.8817,85.7625,-6.5479,57.21,47.14,1,19.0
1604,2012-03-13,557.54,568.18,555.75,568.1,24673400.0,22.1468,22.131,0.0158,81.9999,-0.1363,56.6855,32.69,1,39.78
1605,2012-03-12,548.982,552.0,547.0,552.0,14545800.0,21.0297,22.127,-1.0973,77.9428,-0.0,56.9755,26.24,1,54.41
1606,2012-03-09,544.21,547.74,543.11,545.17,14961400.0,20.9374,22.4013,-1.4639,75.7936,-6.895,58.0555,22.76,1,38.89
1607,2012-03-08,534.69,542.99,532.12,541.99,18444900.0,21.2104,22.7673,-1.5569,74.729,-12.9827,59.4585,25.6,1,56.93
1608,2012-03-07,536.8,537.78,523.3,530.69,28518600.0,21.5741,23.1565,-1.5824,70.4393,-28.4508,61.2471,17.65,1,54.7
1609,2012-03-06,523.66,533.69,516.221,530.26,28937100.0,22.8751,23.5521,-0.677,70.2609,-29.1491,63.4927,15.41,1,62.33
1610,2012-03-05,545.42,547.48,526.0,533.16,28897300.0,24.2467,23.7214,0.5253,73.0203,-24.4398,66.1712,31.04,1,49.4
1611,2012-03-02,544.24,546.8,542.52,545.18,15418300.0,25.3493,23.5901,1.7593,86.0229,-4.9204,67.8256,42.97,1,13.23
1612,2012-03-01,548.17,548.21,538.77,544.47,24402500.0,25.1642,23.1502,2.0139,85.8851,-6.0734,66.9119,46.8,1,8.23
1613,2012-02-29,541.56,547.61,535.7,542.44,34000400.0,24.6341,22.6468,1.9873,85.5055,-7.7107,65.928,32.98,1,7.41
1614,2012-02-28,527.96,535.41,525.85,535.41,21442400.0,23.8059,22.1499,1.656,84.1335,-0.0,64.8804,32.81,1,6.27
1615,2012-02-27,521.31,528.5,516.28,525.76,19556500.0,23.1184,21.7359,1.3824,81.9565,-4.2867,64.0174,32.34,1,7.02
1616,2012-02-24,519.67,522.9,518.64,522.41,14824000.0,22.8871,21.3903,1.4967,81.1216,-5.6984,63.267,29.24,0,-2.42
1617,2012-02-23,514.54,517.8296,509.5,516.39,20286700.0,22.6001,21.0162,1.5839,79.5418,-13.9969,62.6184,39.71,1,16.5
1618,2012-02-22,513.08,515.49,509.07,513.04,17260800.0,22.5179,20.6202,1.8978,78.6172,-18.3239,62.0748,44.21,1,33.45
1619,2012-02-21,506.88,514.85,504.12,514.85,21628400.0,22.4267,20.1457,2.2809,80.4412,-15.8208,61.5627,50.88,1,34.65
1620,2012-02-17,503.11,507.77,500.3,502.12,19135900.0,21.7997,19.5755,2.2242,76.9485,-33.0101,61.0306,42.44,1,35.4
1621,2012-02-16,491.5,504.89,486.63,502.21,33734000.0,21.9785,19.0195,2.959,77.0388,-29.7651,60.6762,47.09,1,39.22
1622,2012-02-15,514.26,526.29,496.89,497.67,53790000.0,21.8779,18.2797,3.5982,75.703,-34.6825,60.3879,41.48,1,19.39
1623,2012-02-14,504.66,509.56,502.0,509.46,16442800.0,21.8935,17.3802,4.5133,88.056,-0.1506,58.4066,52.98,1,16.64
1624,2012-02-13,499.53,503.83,497.09,502.6,18472000.0,20.3945,16.2518,4.1427,86.9012,-2.0267,56.5395,49.59,1,12.41
1625,2012-02-10,490.96,497.62,488.55,493.42,22546500.0,18.8831,15.2162,3.6669,85.1126,-5.3798,54.6437,46.14,1,20.52
1626,2012-02-09,480.76,496.75,480.56,493.17,31579100.0,17.614,14.2994,3.3145,85.061,-4.6373,52.74,48.54,1,23.56
1627,2012-02-08,470.5,476.79,469.7,476.68,14567500.0,15.7634,13.4708,2.2926,81.0364,-0.1922,50.7097,30.02,1,30.6
1628,2012-02-07,465.25,469.75,464.581,468.83,11293700.0,14.8511,12.8977,1.9534,78.4728,-1.8327,49.1083,48.42,1,22.05
1629,2012-02-06,458.38,464.98,458.201,463.97,8907600.0,14.2699,12.4093,1.8606,76.6588,-2.2232,47.6807,36.561,1,38.69
1630,2012-02-03,457.3,460.0,455.56,459.68,10235700.0,13.8154,11.9441,1.8712,74.927,-0.7911,46.3752,39.38,1,46.44
1631,2012-02-02,455.9,457.17,453.98,455.12,6671300.0,13.4711,11.4763,1.9948,72.9458,-9.5958,45.2395,27.37,1,43.11
1632,2012-02-01,458.41,458.99,455.55,456.19,9644500.0,13.3,10.9777,2.3223,74.2237,-6.9427,44.1819,27.08,1,33.0
1633,2012-01-31,455.59,458.24,453.07,456.48,13988700.0,12.7792,10.3971,2.3822,74.5524,-4.4467,42.684,31.78,1,27.49
1634,2012-01-30,445.71,453.9,445.39,453.01,13547900.0,11.8991,9.8015,2.0976,73.2355,-4.0235,41.1078,33.2,1,24.31
1635,2012-01-27,444.34,448.48,443.77,447.28,10703900.0,10.956,9.2771,1.6789,70.9287,-20.0335,39.6264,25.89,1,20.81
1636,2012-01-26,448.36,448.79,443.14,444.63,11570900.0,10.1763,8.8574,1.3189,69.8113,-27.4378,38.327,22.08,1,15.06
1637,2012-01-25,454.44,454.45,443.73,446.66,34225500.0,9.303,8.5277,0.7753,71.7736,-18.6453,36.9276,23.42,1,11.83
1638,2012-01-24,425.1001,425.1001,419.55,420.41,19558500.0,7.8462,8.3339,-0.4876,57.3934,-49.6129,35.3098,-1.32,1,34.43
1639,2012-01-23,422.67,428.45,422.3,427.409,10930800.0,8.5455,8.4558,0.0897,65.6776,-17.7031,35.9545,5.009,1,33.25
1640,2012-01-20,427.49,427.5,419.75,420.3,14784800.0,8.6011,8.4333,0.1678,60.2687,-39.7037,35.9788,2.27,1,33.32
1641,2012-01-19,430.15,431.369,426.51,427.75,9347800.0,9.2708,8.3914,0.8794,71.1852,-11.7275,36.1164,14.31,1,18.88
1642,2012-01-18,426.96,429.47,426.3,429.11,9885400.0,9.2322,8.1715,1.0606,73.4401,-1.2431,34.4612,17.88,1,17.47
1643,2012-01-17,424.2,425.99,422.96,424.7,8674900.0,8.9101,7.9064,1.0037,70.6398,-11.1968,32.8344,19.7,1,20.18
1644,2012-01-13,419.7,420.45,418.66,419.81,8072200.0,8.8185,7.6554,1.163,67.0643,-28.1012,31.3843,14.69,1,25.07
1645,2012-01-12,422.28,422.9,418.75,421.39,7592400.0,9.0711,7.3647,1.7064,69.6076,-20.0948,30.3817,18.75,1,0.8
1646,2012-01-11,422.68,422.85,419.31,422.55,7681600.0,9.1008,6.9381,2.1627,71.4549,-14.5495,29.2766,16.02,1,2.99
1647,2012-01-10,425.9101,426.0,421.5,423.24,9221300.0,8.8881,6.3974,2.4907,72.518,-11.1386,27.9383,19.91,0,-1.75
1648,2012-01-09,425.5001,427.75,421.35,421.73,14072300.0,8.4172,5.7747,2.6425,71.6612,-12.7354,25.924,23.18,1,5.16
1649,2012-01-06,419.77,422.75,419.22,422.4,11367600.0,7.8474,5.1141,2.7333,72.5936,-0.8106,23.7547,25.955,1,7.08
1650,2012-01-05,414.95,418.55,412.67,418.03,9688200.0,6.9378,4.4308,2.507,70.2492,-1.2922,21.8106,22.08,1,10.29
1651,2012-01-04,410.0,414.68,409.28,413.44,9286500.0,6.1208,3.804,2.3168,67.5411,-3.3514,20.0891,31.23,1,9.38
1652,2012-01-03,409.4,412.5,409.0,411.23,10793600.0,5.4564,3.2248,2.2316,66.164,-3.6473,18.6144,30.21,1,9.75
1653,2011-12-30,403.51,406.28,403.49,405.0,6416500.0,4.754,2.6669,2.0871,61.9371,-13.0213,17.2527,26.06,1,15.82
1654,2011-12-29,403.4,405.65,400.51,405.12,7713500.0,4.4227,2.1451,2.2776,62.0758,-12.6393,16.5078,24.93,1,20.99
1655,2011-12-28,406.89,408.25,401.34,402.64,8166500.0,3.9233,1.5757,2.3476,60.3729,-20.5349,15.7845,13.83,1,20.01
1656,2011-12-27,403.1,409.09,403.02,406.53,9467000.0,3.4813,0.9888,2.4924,64.5978,-8.1503,14.8363,14.69,1,16.2
1657,2011-12-23,399.69,403.59,399.495,403.33,9621400.0,2.4704,0.3657,2.1047,62.5985,-1.0035,13.4802,9.71,1,13.18
1658,2011-12-22,397.0,399.13,396.1,398.55,7227100.0,1.47,-0.1604,1.6305,59.4197,-2.704,12.6183,7.89,1,13.18
1659,2011-12-21,396.69,397.3,392.01,396.445,9391000.0,0.6585,-0.5681,1.2265,57.9586,-4.3578,12.2405,7.355,1,16.99
1660,2011-12-20,387.76,396.1,387.26,395.95,12043400.0,-0.1726,-0.8747,0.7021,57.6254,-2.456,12.0717,5.0,1,16.23
1661,2011-12-19,382.47,384.85,380.48,382.21,8411800.0,-1.1804,-1.0502,-0.1301,46.7488,-75.8142,12.044,-10.8,1,20.03
1662,2011-12-16,380.36,384.15,379.57,381.02,15052800.0,-1.0506,-1.0177,-0.0329,45.6264,-58.718,12.2037,-8.68,1,21.77
1663,2011-12-15,383.33,383.74,378.31,378.94,9150000.0,-0.7484,-1.0095,0.2611,43.7004,-66.6539,12.2487,-8.99,1,24.71
1664,2011-12-14,386.7,387.38,377.68,380.19,14531700.0,-0.1401,-1.0747,0.9346,44.5816,-49.0178,12.2266,-2.01,1,21.82
1665,2011-12-13,393.0,395.4,387.1,388.81,12104600.0,0.5111,-1.3084,1.8195,51.1919,-22.9677,12.2027,15.61,1,9.0
1666,2011-12-12,391.68,393.9,389.45,391.84,10752400.0,0.4571,-1.7633,2.2204,53.7954,-13.8108,12.7958,15.72,1,2.56
1667,2011-12-09,392.85,394.04,391.03,393.62,10606900.0,0.0731,-2.3183,2.3914,55.3304,-8.4316,13.055,30.05,0,-3.77
1668,2011-12-08,391.45,395.5,390.23,390.66,13441300.0,-0.5994,-2.9162,2.3168,53.2715,-17.3769,13.0783,23.67,0,-9.75
1669,2011-12-07,389.93,390.94,386.7625,389.09,10883800.0,-1.1476,-3.4954,2.3478,52.186,-22.1215,13.1034,12.58,0,-7.19
1670,2011-12-06,392.51,394.63,389.38,390.95,10128500.0,-1.6708,-4.0823,2.4115,53.5545,-16.5005,13.6793,21.94,0,-11.07
1671,2011-12-05,393.49,396.41,390.388,393.01,12757500.0,-2.5036,-4.6852,2.1816,55.0389,-10.275,13.9293,18.07,0,-12.71
1672,2011-12-02,389.83,393.6299,388.58,389.7,13537700.0,-3.74,-5.2306,1.4907,53.0994,-12.9657,14.0577,12.29,0,-1.48
1673,2011-12-01,382.54,389.0,380.75,387.93,13827900.0,-4.9266,-5.6033,0.6767,52.0728,-11.5385,14.495,3.16,1,8.7
1674,2011-11-30,381.29,382.276,378.3,382.2,14497800.0,-6.1892,-5.7725,-0.4167,48.6972,-44.2904,15.4847,-6.63,1,12.73
1675,2011-11-29,375.84,378.83,370.2,373.2,13423400.0,-7.1274,-5.6683,-1.4591,42.8238,-73.7024,15.9677,-6.06,1,20.03
1676,2011-11-28,372.35,376.72,370.33,376.12,12371900.0,-7.3047,-5.3035,-2.0012,44.3535,-71.3518,16.0231,-8.5,1,16.43
1677,2011-11-25,368.42,371.15,363.32,363.57,9098600.0,-7.7222,-4.8032,-2.919,35.101,-99.4405,15.7949,-21.65,1,26.06
1678,2011-11-23,374.51,375.84,366.88,366.99,15295400.0,-6.8649,-4.0735,-2.7914,36.6427,-97.4341,14.7575,-28.29,1,23.51
1679,2011-11-22,371.02,377.93,370.94,376.51,14607900.0,-6.0191,-3.3756,-2.6434,41.3356,-74.8159,13.9346,-29.72,1,17.64
1680,2011-11-21,370.4,371.68,365.91,369.01,15999300.0,-5.8212,-2.7148,-3.1064,35.2712,-92.6348,13.397,-30.72,1,14.84
1681,2011-11-18,378.92,379.99,374.88,374.94,13283500.0,-4.7204,-1.9382,-2.7822,38.168,-99.8188,11.933,-25.3,1,3.42
1682,2011-11-17,383.98,384.58,375.5,377.41,17139300.0,-3.8504,-1.2426,-2.6078,39.4202,-94.3541,11.1112,-25.66,0,-5.3
1683,2011-11-16,389.25,391.14,384.32,384.77,12471800.0,-2.9355,-0.5907,-2.3448,43.356,-78.895,10.2821,-12.64,0,-13.99
1684,2011-11-15,380.8,389.5,379.45,388.83,15386100.0,-2.4744,-0.0045,-2.47,45.6928,-65.8529,10.242,-7.68,0,-16.13
1685,2011-11-14,383.5201,385.25,378.2,379.26,15460900.0,-2.2633,0.613,-2.8763,38.4293,-96.5949,9.9847,-25.52,0,-11.32
1686,2011-11-11,386.61,388.7,380.26,384.62,23349500.0,-0.9866,1.3321,-2.3187,41.3022,-85.0017,9.1455,-20.33,0,-9.32
1687,2011-11-10,397.03,397.21,382.15,385.22,26598300.0,0.1116,1.9118,-1.8001,41.6257,-88.7049,8.4232,-19.47,0,-16.24
1688,2011-11-09,396.97,400.89,394.23,395.28,19953000.0,1.4506,2.3618,-0.9112,47.4061,-75.6189,7.8087,-5.32,0,-19.35
1689,2011-11-08,402.21,408.0,401.56,406.23,14301500.0,2.1143,2.5896,-0.4753,55.146,-16.6846,8.3236,8.46,0,-26.06
1690,2011-11-07,399.91,400.0,396.13,399.73,9652700.0,1.8157,2.7084,-0.8927,50.7102,-51.6685,8.175,-6.04,0,-11.81
1691,2011-11-04,402.03,403.44,399.16,400.24,10793900.0,2.07,2.9316,-0.8616,51.0782,-72.1347,8.6823,7.37,0,-19.71
1692,2011-11-03,399.07,403.4,395.36,403.07,15763800.0,2.3125,3.147,-0.8345,53.0625,-65.7302,9.1035,7.76,0,-17.16
1693,2011-11-02,400.09,400.44,395.11,397.41,11691100.0,2.3003,3.3556,-1.0553,49.4128,-81.4743,9.5615,-1.21,0,-14.85
1694,2011-11-01,397.41,399.5,393.22,396.51,18992500.0,2.8276,3.6195,-0.7919,48.8253,-83.9777,10.2208,-25.73,0,-11.07
1695,2011-10-31,402.42,409.33,401.05,404.78,13767900.0,3.551,3.8174,-0.2664,54.1961,-60.9736,10.8315,-15.21,0,-6.82
1696,2011-10-28,403.0,406.35,402.51,404.95,11530100.0,3.5807,3.884,-0.3033,54.3101,-60.5007,11.0165,-17.05,0,-0.95
1697,2011-10-27,407.56,409.0,401.89,404.69,17666600.0,3.5493,3.9599,-0.4106,54.1732,-45.3908,11.4996,-3.74,0,-5.76
1698,2011-10-26,401.76,402.55,393.151,400.6,16296600.0,3.484,4.0625,-0.5785,52.075,-44.8369,12.0197,-1.59,1,6.01
1699,2011-10-25,405.03,406.55,397.38,397.77,15372400.0,3.7663,4.2071,-0.4408,50.6225,-49.6985,12.7131,-2.52,0,-2.02
1700,2011-10-24,396.18,406.5,395.4,405.77,17933500.0,4.3601,4.3173,0.0428,54.998,-31.5211,13.5338,16.96,0,-0.29
1701,2011-10-21,398.1,399.14,390.75,392.87,22187300.0,4.2401,4.3066,-0.0666,48.3081,-46.6878,14.4219,23.07,1,2.47
1702,2011-10-20,400.0,400.35,394.21,395.31,19616800.0,5.3386,4.3233,1.0153,49.6032,-43.3205,15.0448,17.94,1,6.84
1703,2011-10-19,401.35,408.419,397.8,398.62,39430700.0,6.4146,4.0694,2.3452,51.3369,-38.7524,15.9926,20.37,1,4.71
1704,2011-10-18,421.76,424.8067,415.99,422.24,31485800.0,7.3577,3.4831,3.8746,66.8099,-6.1551,17.1445,49.74,0,-14.1
1705,2011-10-17,421.74,426.7,415.94,419.99,24501600.0,6.0495,2.5145,3.535,65.9008,-9.2603,16.6679,45.39,0,-22.79
1706,2011-10-14,416.83,422.0,415.27,422.0,20477400.0,4.5208,1.6308,2.89,67.433,-0.0,16.1547,40.68,0,-17.89
1707,2011-10-13,404.98,408.43,402.85,408.43,15220900.0,2.2992,0.9083,1.3909,61.8765,-1.4906,15.9073,17.86,0,-7.45
1708,2011-10-12,407.34,409.25,400.14,402.19,22224500.0,0.8119,0.5605,0.2513,58.8809,-12.834,16.6406,5.18,0,-9.39
1709,2011-10-11,392.57,403.18,391.5,400.29,21631700.0,-0.463,0.4977,-0.9607,57.9466,-17.1465,17.4303,1.03,1,2.71
1710,2011-10-10,379.09,388.81,378.21,388.81,15804100.0,-1.8899,0.7379,-2.6278,51.8024,-48.6711,18.7583,-14.36,1,19.59
1711,2011-10-07,375.78,377.74,368.489,369.8,19123500.0,-2.5149,1.3948,-3.9097,37.8372,-77.3244,18.9041,-34.5,1,47.5
1712,2011-10-06,373.33,384.78,371.8045,377.37,29020800.0,-1.3404,2.3722,-3.7126,42.3776,-66.2926,17.8117,-24.45,1,44.14
1713,2011-10-05,367.86,379.82,360.3,378.25,28088200.0,-0.5926,3.3004,-3.8929,42.9337,-65.0102,16.8423,-33.89,1,54.97
1714,2011-10-04,374.57,381.8,354.24,372.5,44059900.0,0.2809,4.2736,-3.9927,37.9969,-73.3897,15.2047,-40.95,1,48.61
1715,2011-10-03,380.37,382.64,373.171,374.6,23896400.0,1.9772,5.2718,-3.2946,39.1453,-97.1241,13.4412,-37.03,1,26.97
1716,2011-09-30,387.12,388.89,381.18,381.32,19558600.0,3.8996,6.0954,-2.1958,43.0079,-97.4889,12.6927,-19.18,1,10.32
1717,2011-09-29,401.92,402.21,386.21,390.57,23253100.0,5.6125,6.6443,-1.0319,49.215,-63.3634,12.5066,-2.39,0,-8.0
1718,2011-09-28,400.19,403.74,396.51,397.01,15344200.0,6.7752,6.9023,-0.1271,54.2794,-50.7261,12.732,7.71,0,-28.02
1719,2011-09-27,408.73,409.25,398.06,399.26,22589200.0,7.505,6.9341,0.5709,56.1541,-46.3108,13.464,14.64,0,-26.26
1720,2011-09-26,399.86,403.98,391.3,403.17,29031300.0,8.0982,6.7914,1.3069,59.4683,-38.6381,14.0921,23.23,0,-31.0
1721,2011-09-23,400.28,406.74,399.85,404.3,19509900.0,8.3395,6.4646,1.8749,60.4254,-32.9195,15.0882,26.82,0,-45.61
1722,2011-09-22,401.03,409.82,396.7,401.82,34588600.0,8.4112,5.9959,2.4152,59.0834,-37.3182,15.4687,17.68,0,-23.53
1723,2011-09-21,419.64,421.59,412.0,412.14,21642000.0,8.6327,5.3921,3.2406,67.9925,-19.0138,15.8785,28.21,0,-30.82
1724,2011-09-20,415.25,422.86,411.19,413.45,27705500.0,7.7392,4.582,3.1573,69.2228,-16.6903,14.5085,33.71,0,-24.98
1725,2011-09-19,397.0,413.23,395.2045,411.63,29423600.0,6.3528,3.7926,2.5602,68.4872,-3.4225,13.0331,37.58,1,1.31
1726,2011-09-16,395.54,400.503,395.03,400.5,24946900.0,4.6762,3.1526,1.5236,63.5383,-0.0088,12.1138,19.47,1,3.03
1727,2011-09-15,391.43,393.66,389.9,392.96,14922100.0,3.6014,2.7717,0.8297,59.5413,-2.5754,12.2315,8.13,1,1.4
1728,2011-09-14,387.02,392.21,385.76,389.3,19097300.0,2.9449,2.5643,0.3806,57.4383,-10.6946,13.0876,-0.69,1,14.09
1729,2011-09-13,382.14,386.21,380.25,384.62,15734300.0,2.4367,2.4691,-0.0324,54.6388,-27.548,14.0171,-5.35,1,16.45
1730,2011-09-12,375.89,380.88,371.9,379.94,16708300.0,2.2293,2.4773,-0.248,51.688,-34.6066,14.3253,-3.64,1,40.1
1731,2011-09-09,383.93,386.0,375.02,377.48,20171900.0,2.4085,2.5392,-0.1307,50.1037,-39.4701,13.9855,3.76,1,36.17
1732,2011-09-08,382.4,388.61,382.31,384.14,14862800.0,2.8528,2.5719,0.2808,54.6053,-21.4653,13.9015,7.96,1,12.89
1733,2011-09-07,385.56,385.6,382.0,383.93,12520600.0,2.7002,2.5017,0.1985,54.4855,-22.033,14.5194,10.33,1,13.03
1734,2011-09-06,367.37,380.33,366.48,379.74,18203500.0,2.4875,2.4521,0.0355,52.1471,-33.3604,14.8315,23.3,1,23.42
1735,2011-09-02,374.74,378.0,371.83,374.05,15676400.0,2.6066,2.4432,0.1633,48.8322,-48.7429,14.5229,18.02,1,13.93
1736,2011-09-01,385.82,387.3399,380.72,381.03,12275900.0,3.2999,2.4024,0.8975,53.0156,-29.8729,14.6715,14.98,0,-0.47
