Date,Open,High,Low,Close,Volume,WillR%,RSI,MOM,Hist,Signal,MACD,CLASS LABEL
9/23/2015,113.63,114.72,113.3,114.32,35756716,-30.6683,50.7117,4.17,0.5368,-0.6578,-0.121,1
9/22/2015,113.38,114.18,112.5201,113.4,50346159,-41.6468,48.8668,1.09,0.6078,-0.792,-0.1842,0
9/21/2015,113.67,115.37,113.66,115.21,50221965,-17.6285,52.4536,5.94,0.7754,-0.944,-0.1686,1
9/18/2015,112.21,114.3,111.87,113.45,74285291,-36.0965,49.0789,3.08,0.8074,-1.1378,-0.3304,0
9/17/2015,115.66,116.49,113.715,113.92,64112641,-31.1647,49.9581,1.58,0.9866,-1.3396,-0.353,0
9/16/2015,116.25,116.54,115.44,116.41,37173489,-5.0367,54.7869,8.69,1.1617,-1.5863,-0.4246,1
9/15/2015,115.93,116.53,114.42,116.28,43341155,-5.152,54.574,3.52,1.1135,-1.8767,-0.7632,1
9/14/2015,116.58,116.89,114.86,115.31,58363431,-11.7999,53.0423,2.02,0.9839,-2.1551,-1.1712,1
9/11/2015,111.79,114.21,111.76,114.21,49915473,-1.4203,51.3136,1.29,0.8251,-2.4011,-1.576,1
9/10/2015,110.27,113.2825,109.9,112.57,62892831,-8.6995,48.6991,2.88,0.6495,-2.6074,-1.9578,1
9/9/2015,113.76,114.02,109.77,110.15,85010804,-19.4407,44.6243,6.41,0.52,-2.7697,-2.2497,0
9/8/2015,111.65,112.56,110.32,112.31,54843626,-17.1697,47.769,9.19,0.5566,-2.8997,-2.3432,1
9/4/2015,108.97,110.45,108.51,109.27,49996311,-32.1148,42.4708,3.51,0.3906,-3.0389,-2.6483,0
9/3/2015,112.49,112.78,110.04,110.37,53233940,-28.3821,43.9694,-2.28,0.4469,-3.1365,-2.6896,0
9/2/2015,110,112.34,109.131,112.34,61888812,-20.7018,46.7103,-2.67,0.4329,-3.2483,-2.8153,1
9/1/2015,110.18,111.88,107.36,107.72,76845860,-38.7135,38.3402,-8.78,0.2211,-3.3565,-3.1354,0
8/31/2015,112.13,114.53,112,112.76,56229271,-19.0643,45.5947,-4.4,0.3839,-3.4118,-3.0279,0
8/28/2015,112.17,113.31,111.54,113.29,53164407,-18.6784,46.4529,-2.67,0.148,-3.5077,-3.3598,1
8/27/2015,112.25,113.24,110.02,112.92,84616056,-25.259,45.7915,-2.23,-0.2437,-3.5447,-3.7885,1
8/26/2015,107.085,109.89,105.05,109.69,96774611,-36.7989,39.759,-5.55,-0.7591,-3.4838,-4.2429,1
8/25/2015,111.11,111.11,103.5,103.74,103601599,-58.0564,25.596,-9.75,-1.1383,-3.294,-4.4323,1
8/24/2015,94.87,108.8,92,103.12,162206292,-60.2715,23.864,-16.6,-0.9944,-3.0095,-4.0038,0
8/21/2015,110.43,111.9,105.645,105.76,128275471,-99.1983,26.2831,-9.76,-0.5747,-2.7609,-3.3355,0
8/20/2015,114.08,114.35,111.63,112.65,68501622,-76.6615,34.8426,-2.48,-0.0856,-2.6172,-2.7028,0
8/19/2015,116.1,116.52,114.68,115.01,48286510,-58.6551,38.8686,-0.39,0.0384,-2.5958,-2.5574,0
8/18/2015,116.43,117.44,116.01,116.5,34560708,-47.2046,41.693,1.86,0.0304,-2.6054,-2.575,0
8/17/2015,116.04,117.65,115.5,117.16,40884745,-45.7102,42.9775,-1.28,-0.0987,-2.613,-2.7117,1
8/14/2015,114.32,116.31,114.01,115.96,42929516,-55.6723,39.8487,-5.34,-0.3256,-2.5883,-2.9139,1
8/13/2015,116.04,116.4,114.54,115.15,48535789,-61.3445,37.7064,-7.22,-0.5005,-2.5069,-3.0074,0
8/12/2015,112.53,115.42,109.63,115.24,101685610,-65.1769,37.8455,-7.75,-0.6187,-2.3818,-3.0005,1
8/11/2015,117.81,118.18,113.33,113.49,97082814,-90.7272,33.4112,-9.89,-0.7301,-2.2271,-2.9573,0
8/10/2015,116.53,119.99,116.53,119.72,54951597,-49.1661,43.7227,-3.05,-0.6363,-2.0446,-2.6809,1
8/7/2015,114.58,116.25,114.5,115.52,38670405,-83.5735,30.2462,-8.98,-1.0379,-1.8855,-2.9235,1
8/6/2015,115.97,116.5,114.115,115.13,52903040,-85.4816,28.7756,-10.03,-1.1369,-1.626,-2.7629,0
8/5/2015,112.95,117.44,112.1,115.4,98384461,-84.1878,29.171,-9.82,-1.1362,-1.3418,-2.4781,1
8/4/2015,117.42,117.7,113.25,114.64,124138623,-92.9513,26.5326,-16.11,-1.0482,-1.0578,-2.106,0
8/3/2015,121.5,122.57,117.52,118.44,69975968,-94.0453,32.0809,-13.63,-0.7273,-0.7957,-1.523,0
7/31/2015,122.6,122.6425,120.91,121.3,42884953,-96.7662,37.5716,-8.32,-0.5298,-0.6139,-1.1437,0
7/30/2015,122.32,122.5699,121.71,122.37,33628268,-94.1385,39.9469,-6.14,-0.4528,-0.4814,-0.9342,0
7/29/2015,123.15,123.5,122.27,122.99,37011653,-84.8639,41.3535,-3.83,-0.3938,-0.3682,-0.7621,0
7/28/2015,123.38,123.91,122.55,123.38,33618097,-69.7455,42.2219,-2.23,-0.3247,-0.2698,-0.5944,1
7/27/2015,123.09,123.61,122.12,122.77,44455540,-74.1818,40.4043,-2.89,-0.2229,-0.1886,-0.4115,0
7/24/2015,125.32,125.74,123.9,124.5,42162332,-61.6,44.054,1.22,0.0229,-0.1329,-0.11,0
7/23/2015,126.2,127.09,125.06,125.16,50999452,-56.8,45.5103,5.09,0.2389,-0.1386,0.1003,0
7/22/2015,121.99,125.5,121.99,125.22,115450607,-56.3636,45.6377,2.65,0.4985,-0.1983,0.3001,0
7/21/2015,132.85,132.92,130.32,130.75,76756427,-16.1455,60.0097,5.06,0.8676,-0.3229,0.5447,0
7/20/2015,130.97,132.97,130.7,132.07,58900203,-6.5455,64.5128,6.07,0.8256,-0.5398,0.2858,1
7/17/2015,129.08,129.62,128.31,129.62,46164710,0,59.2416,3.18,0.5631,-0.7463,-0.1832,1
7/16/2015,127.74,128.57,127.35,128.51,36222447,-0.6417,56.5248,1.91,0.3574,-0.887,-0.5296,1
7/15/2015,125.72,127.15,125.58,126.82,33649200,-23.8477,52.0017,1.395,0.1253,-0.9764,-0.851,1
7/14/2015,126.04,126.37,125.04,125.61,31768139,-39.603,48.4351,1.08,-0.0692,-1.0077,-1.0769,0
7/13/2015,125.03,125.755,124.32,125.66,41440538,-39.1304,48.5735,-1.09,-0.2359,-0.9904,-1.2263,1
7/10/2015,121.94,123.85,121.21,123.28,61354474,-61.6257,41.1336,-4.22,-0.4728,-0.9315,-1.4042,1
7/9/2015,123.85,124.06,119.22,120.07,78595038,-91.966,28.1078,-8.04,-0.5553,-0.8133,-1.3686,0
7/8/2015,124.48,124.64,122.54,122.57,60761614,-99.5868,33.4627,-4.46,-0.3019,-0.6745,-0.9764,0
7/7/2015,125.89,126.15,123.77,125.69,46946811,-68.1592,42.9436,-1.92,-0.1171,-0.599,-0.7161,0
7/6/2015,124.94,126.23,124.85,126,28060431,-71.4286,44.0963,-0.6,-0.1214,-0.5697,-0.6911,0
7/2/2015,126.43,126.69,125.77,126.44,27210952,-63.1579,45.7135,-1.44,-0.1414,-0.5394,-0.6808,0
7/1/2015,126.9,126.94,125.99,126.6,30238811,-60.1504,46.2867,-0.7,-0.1985,-0.504,-0.7025,1
6/30/2015,125.57,126.12,124.86,125.425,44370682,-83.4211,41.2645,-2.175,-0.2819,-0.4544,-0.7362,1
6/29/2015,125.46,126.47,124.48,124.53,49161427,-99.1228,37.1052,-2.39,-0.2651,-0.3839,-0.649,0
6/26/2015,127.67,127.99,126.51,126.75,44066841,-75.2193,44.3368,-0.42,-0.1194,-0.3177,-0.4371,0
6/25/2015,128.86,129.2,127.5,127.5,31938100,-58.7719,47.2241,-1.09,-0.0984,-0.2878,-0.3862,0
6/24/2015,127.21,129.8,127.12,128.11,55280855,-45.3947,49.6668,-0.77,-0.1289,-0.2632,-0.3921,1
6/23/2015,127.48,127.61,126.8792,127.03,30268863,-71.5726,44.9887,-0.39,-0.225,-0.231,-0.456,0
6/22/2015,127.49,128.06,127.08,127.61,34039345,-62.594,47.1752,-0.19,-0.2463,-0.1747,-0.421,1
6/19/2015,127.71,127.82,126.4,126.6,54716887,-81.5789,42.6697,-2.05,-0.3161,-0.1131,-0.4292,0
6/18/2015,127.23,128.31,127.22,127.88,35407220,-60.8319,47.4303,-1.48,-0.2965,-0.0341,-0.3306,1
6/17/2015,127.72,127.88,126.74,127.3,32918071,-71.1835,44.841,-2.82,-0.3703,0.04,-0.3303,0
6/16/2015,127.03,127.85,126.37,127.6,31494131,-68.7204,45.9275,-2.36,-0.3986,0.1326,-0.2661,1
6/15/2015,126.1,127.24,125.71,126.92,43988946,-80.4217,43.0216,-3.615,-0.443,0.2322,-0.2107,0
6/12/2015,128.185,128.33,127.11,127.17,36886246,-78.738,43.8257,-3.11,-0.4108,0.343,-0.0678,0
6/11/2015,129.18,130.18,128.475,128.59,35390887,-59.5918,48.618,-3.19,-0.3555,0.4457,0.0901,0
6/10/2015,127.92,129.34,127.85,128.88,39087250,-55.6463,49.6476,-3.165,-0.3887,0.5346,0.1459,1
6/9/2015,126.7,128.08,125.62,127.42,56075420,-75.5102,44.1152,-2.2,-0.4464,0.6317,0.1853,0
6/8/2015,128.9,129.21,126.83,127.8,52674786,-84.202,45.3186,-4.74,-0.3616,0.7433,0.3817,0
6/5/2015,129.5,129.69,128.36,128.65,35626800,-93.7093,48.0406,-2.74,-0.2457,0.8337,0.588,0
6/4/2015,129.58,130.58,128.91,129.36,38450118,-75.8403,50.388,-0.7,-0.1388,0.8952,0.7563,0
6/3/2015,130.66,130.94,129.9,130.12,30983542,-49.0534,52.9602,0.05,-0.042,0.9299,0.8878,1
6/2/2015,129.86,130.655,129.32,129.96,33667627,-42.3944,52.486,-0.23,0.025,0.9404,0.9654,0
6/1/2015,131.2,131.39,130.05,130.535,32112797,-29.8773,54.3129,1.765,0.1325,0.9341,1.0666,1
5/29/2015,131.23,131.45,129.9,130.28,50884452,-33.0061,53.6486,1.33,0.2208,0.901,1.1218,0
5/28/2015,131.86,131.95,131.1,131.78,30733309,-14.6012,58.2777,5.77,0.3561,0.8458,1.2018,0
5/27/2015,130.34,132.26,130.05,132.045,45833246,-10.3352,59.1145,6.18,0.377,0.7568,1.1338,1
5/26/2015,132.6,132.91,129.12,129.62,70697560,-34.8595,53.433,3.3,0.341,0.6625,1.0035,0
5/22/2015,131.6,132.97,131.4,132.54,45595972,-4.4745,63.2623,4.92,0.4922,0.5773,1.0695,1
5/21/2015,130.07,131.63,129.83,131.39,39730364,-2.9021,60.6126,6.13,0.3866,0.4542,0.8408,1
5/20/2015,130,130.98,129.34,130.06,36454932,-12.0735,57.3056,5.05,0.2963,0.3576,0.6538,0
5/19/2015,130.69,130.88,129.64,130.07,44633240,-10.7713,57.3392,4.27,0.2576,0.2835,0.5411,0
5/18/2015,128.38,130.72,128.36,130.19,50882918,-17.0109,57.7164,1.49,0.1692,0.2191,0.3883,1
5/15/2015,129.07,129.49,128.21,128.77,38208034,-51.61,54.4217,-0.18,-0.0014,0.1768,0.1754,0
5/14/2015,127.41,128.95,127.16,128.95,45203456,-50,54.9255,3.8,-0.1314,0.1772,0.0457,1
5/13/2015,126.15,127.19,125.87,126.01,34694235,-76.297,47.5639,-2.63,-0.3488,0.21,-0.1388,1
5/12/2015,125.6,126.88,124.82,125.865,48160032,-77.5939,47.1688,-4.695,-0.3702,0.2972,-0.073,0
5/11/2015,127.39,127.56,125.625,126.32,42035757,-73.5242,48.2277,-6.33,-0.3629,0.3898,0.0269,0
5/8/2015,126.68,127.62,126.11,127.62,55550382,-61.8962,51.2823,-2.66,-0.3728,0.4805,0.1077,1
5/7/2015,124.77,126.08,124.02,125.26,43940895,-83.0054,45.4591,-4.41,-0.4969,0.5737,0.0768,1
5/6/2015,126.56,126.75,123.36,125.01,72141010,-85.2415,44.8103,-3.61,-0.4213,0.6979,0.2766,0
5/5/2015,128.15,128.4498,125.78,125.8,49271416,-86.7063,46.4312,-1.11,-0.2503,0.8032,0.553,0
5/4/2015,129.5,130.57,128.26,128.7,50988278,-57.9365,52.9615,1.1,-0.0485,0.8658,0.8173,0
5/1/2015,126.1,130.13,125.3,128.95,58512638,-55.4563,53.5646,4.2,-0.0304,0.8779,0.8475,1
4/30/2015,127.5,127.88,124.58,125.15,83195423,-93.1548,44.6726,-1.02,-0.0372,0.8855,0.8483,0
4/29/2015,130.16,131.59,128.3,128.64,63386083,-58.5317,53.3919,1.86,0.3291,0.8948,1.2239,0
4/28/2015,134.455,134.54,129.57,130.56,118923970,-39.4841,59.3051,4.26,0.5176,0.8126,1.3302,0
4/27/2015,132.31,133.13,131.15,132.65,96954207,-5.5363,66.7809,5.8,0.5678,0.6831,1.2509,1
4/24/2015,130.49,130.63,129.23,130.28,44525905,-5.6726,61.6967,3.18,0.3776,0.5412,0.9188,1
4/23/2015,128.3,130.42,128.14,129.67,45770902,-12.3153,60.2424,3.11,0.276,0.4468,0.7228,1
4/22/2015,126.99,128.87,126.32,128.62,37654505,-5.3419,57.6738,3.02,0.1464,0.3778,0.5243,1
4/21/2015,128.1,128.2,126.67,126.91,32435057,-30.3473,53.0907,0.9,0.0289,0.3412,0.3701,0
4/20/2015,125.57,128.12,125.17,127.6,47054310,-17.7331,55.3357,0.25,0.0081,0.334,0.3421,1
4/17/2015,125.55,126.14,124.46,124.75,51957046,-69.8355,46.6895,-0.57,-0.1008,0.3319,0.2311,0
4/16/2015,126.28,127.1,126.11,126.17,28368987,-42.4028,51.2825,1.92,0.0191,0.3572,0.3763,0
4/15/2015,126.41,127.13,126.01,126.78,28970419,-29.9832,53.377,2.35,0.0591,0.3524,0.4115,1
4/14/2015,127,127.29,125.91,126.3,25524593,-38.0235,51.9428,-0.07,0.0508,0.3376,0.3884,0
4/13/2015,128.37,128.57,126.61,126.85,36365123,-28.8107,53.7004,3.6,0.0772,0.3249,0.4021,0
4/10/2015,125.95,127.21,125.26,127.1,40187953,-18.5048,54.4785,2.86,0.0521,0.3056,0.3577,1
4/9/2015,125.85,126.58,124.66,126.56,32483974,-31.7241,53.116,3.18,-0.0221,0.2925,0.2705,1
4/8/2015,125.85,126.4,124.97,125.6,37329243,-54.854,50.6791,-1.09,-0.088,0.2981,0.2101,0
4/7/2015,127.64,128.1218,125.98,126.01,35012268,-48.684,51.7458,-1.2,-0.0923,0.3201,0.2278,0
4/6/2015,124.47,127.51,124.33,127.35,37193975,-28.5188,55.2764,1.45,-0.1379,0.3431,0.2053,1
4/2/2015,125.03,125.56,124.19,125.32,32220131,-59.0676,50.528,-2.175,-0.3405,0.3776,0.0371,1
4/1/2015,124.82,125.12,123.1,124.25,40621437,-74.9441,47.8162,-4.22,-0.4341,0.4627,0.0286,0
3/31/2015,126.09,126.49,124.355,124.43,42090553,-63.2309,48.2292,-2.61,-0.4449,0.5713,0.1263,0
3/30/2015,124.05,126.4,124,126.37,47099670,-37.7552,52.7921,1.42,-0.4516,0.6825,0.2309,1
3/27/2015,124.57,124.7,122.91,123.25,39546151,-78.7265,45.0248,-0.34,-0.632,0.7954,0.1634,0
3/26/2015,122.76,124.88,122.6,124.24,47572869,-67.1285,47.3188,-0.21,-0.5608,0.9534,0.3926,1
3/25/2015,126.54,126.82,123.38,123.38,51655177,-77.9597,45.0609,1.14,-0.5149,1.0936,0.5786,0
3/24/2015,127.23,128.04,126.56,126.69,32842304,-36.272,53.2115,2.18,-0.3271,1.2223,0.8952,0
3/23/2015,127.12,127.85,126.52,127.21,37709674,-29.7229,54.6536,0.07,-0.3548,1.3041,0.9493,1
3/20/2015,128.25,128.4,125.16,125.9,68695136,-46.2217,51.5842,-0.7,-0.4413,1.3928,0.9515,0
3/19/2015,128.75,129.2451,127.4,127.495,45809490,-32.1965,55.859,1.085,-0.4292,1.5031,1.0739,0
3/18/2015,127,129.16,126.37,128.47,65270945,-23.4899,58.6163,-0.07,-0.5583,1.6104,1.0521,1
3/17/2015,125.9,127.32,125.65,127.04,51023104,-41.4502,55.6337,-2.32,-0.8402,1.75,0.9097,1
3/16/2015,123.88,124.95,122.87,124.95,35874300,-66.7001,50.8238,-4.14,-1.0997,1.96,0.8604,1
3/13/2015,124.4,125.3951,122.58,123.59,51827283,-83.6257,47.3766,-4.87,-1.2373,2.2349,0.9976,0
3/12/2015,122.31,124.9,121.63,124.45,48362719,-76.4411,49.4104,-5.965,-1.2475,2.5443,1.2968,1
3/11/2015,124.75,124.77,122.11,122.24,68938974,-98.8686,43.6367,-6.55,-1.284,2.8561,1.5722,0
3/10/2015,126.41,127.22,123.8,124.51,68856582,-92.7551,48.9669,-7.66,-1.0513,3.1771,2.1258,0
3/9/2015,127.96,129.57,125.06,127.14,88528487,-75.644,56.3753,-5.86,-0.8695,3.44,2.5704,1
3/6/2015,128.4,129.37,126.26,126.6,72842060,-89.2857,55.0796,-2.895,-0.8246,3.6573,2.8328,1
3/5/2015,128.58,128.75,125.76,126.41,56517146,-90.4403,54.6394,-2.04,-0.6821,3.8635,3.1814,0
3/4/2015,129.1,129.56,128.32,128.54,31666340,-63.0137,60.8462,-0.175,-0.4346,4.034,3.5994,0
3/3/2015,128.96,129.52,128.09,129.36,37816283,-38.1982,63.4217,1.53,-0.279,4.1427,3.8637,1
3/2/2015,129.25,130.28,128.3,129.09,48096663,-33.5565,62.9421,2.01,-0.1511,4.2124,4.0614,1
2/27/2015,130,130.57,128.24,128.46,62014847,-33.8827,61.8586,2,0.0319,4.2502,4.2821,0
2/26/2015,128.785,130.87,126.61,130.415,91287529,-20.9954,67.5497,5.535,0.3234,4.2422,4.5656,1
2/25/2015,131.56,131.6,128.15,128.79,74711746,-31.7073,65.0693,6.77,0.5008,4.1613,4.6621,0
2/24/2015,132.94,133.6,131.17,132.17,69228130,-9.3519,76.3396,12.45,0.8467,4.0362,4.8829,0
2/23/2015,130.02,133,129.66,133,70974110,0,79.4785,14.07,0.925,3.8245,4.7495,1
2/20/2015,128.62,129.5,128.05,129.495,48948419,-0.0373,75.5337,9.555,0.8325,3.5932,4.4257,1
2/19/2015,128.48,129.03,128.33,128.45,37362381,-4.4788,74.1584,8.89,0.9197,3.3851,4.3048,0
2/18/2015,127.625,128.78,127.45,128.715,44891737,-1.2387,75.1532,10.065,1.0392,3.1552,4.1944,1
2/17/2015,127.49,128.88,126.92,127.83,63152405,-7.7377,74.0748,9.2,1.0701,2.8954,3.9655,1
2/13/2015,127.28,127.28,125.65,127.08,54272219,-2.168,73.158,9.92,1.0778,2.6278,3.7057,1
2/12/2015,126.06,127.48,125.57,126.46,74474466,-5.5285,72.409,7.56,1.0382,2.3584,3.3965,1
2/11/2015,122.77,124.92,122.5,124.88,73561797,-0.2517,70.4585,9.57,0.9169,2.0988,3.0157,1
2/10/2015,120.17,122.15,120.16,122.02,62008506,-0.9909,66.475,12.88,0.777,1.8696,2.6466,1
2/9/2015,118.55,119.84,118.43,119.72,38889797,-6.4542,62.7211,6.62,0.7529,1.6754,2.4283,1
2/6/2015,120.02,120.25,118.45,118.93,43706567,-11.2777,61.3404,5.95,0.8612,1.4871,2.3484,0
2/5/2015,120.02,120.23,119.25,119.94,42246245,-3.7231,64.1614,7.54,1.0209,1.2718,2.2927,1
2/4/2015,118.5,120.51,118.309,119.56,70149743,-6.2051,63.5762,10.01,1.0689,1.0166,2.0855,1
2/3/2015,118.5,119.09,117.61,118.65,51915749,-9.1216,62.2038,9.93,1.08,0.7494,1.8294,1
2/2/2015,118.05,119.17,116.08,118.63,62739100,-9.2568,62.1747,12.64,1.0892,0.4794,1.5685,1
1/30/2015,118.4,120,116.85,117.16,83745461,-19.1892,60.0779,10.34,1.0077,0.2071,1.2148,0
1/29/2015,116.32,119.19,115.56,118.9,84436432,-2.0729,63.9759,9.1,0.9401,-0.0448,0.8953,1
1/28/2015,117.625,118.12,115.31,115.31,146477063,-21.7492,58.8623,5.09,0.5772,-0.2799,0.2973,1
1/27/2015,112.42,112.48,109.03,109.14,95568749,-56.9991,46.8135,-0.11,0.3195,-0.4242,-0.1047,0
1/26/2015,113.74,114.3626,112.8,113.1,55614979,-12.9729,56.7129,1.09,0.5159,-0.504,0.0119,1
1/23/2015,112.3,113.75,111.53,112.98,46464828,-8.443,56.4538,1.09,0.3903,-0.633,-0.2427,1
1/22/2015,110.26,112.47,109.72,112.4,53796409,-9.8608,55.2516,4.65,0.1788,-0.7306,-0.5518,1
1/21/2015,108.95,111.06,108.27,109.55,48575897,-42.9234,48.8025,3.29,-0.104,-0.7753,-0.8793,1
1/20/2015,107.84,108.9667,106.5,108.72,49899907,-55.9742,46.7262,2.47,-0.2451,-0.7493,-0.9944,1
1/16/2015,107.03,107.58,105.2,105.99,78513345,-86.5878,39.1947,-3.34,-0.3543,-0.688,-1.0423,0
1/15/2015,110,110.06,106.66,106.82,60013996,-78.4024,40.8241,-3.56,-0.2108,-0.5994,-0.8103,0
1/14/2015,109.04,110.49,108.5,109.8,48956588,-49.0138,47.3922,-2.72,-0.0401,-0.5467,-0.5868,0
1/13/2015,111.43,112.8,108.91,110.22,67091928,-44.8718,48.4116,-3.69,-0.0598,-0.5367,-0.5966,1
1/12/2015,112.6,112.63,108.8,109.25,49650790,-54.4379,45.9169,-4.74,-0.1213,-0.5218,-0.6431,0
1/9/2015,112.67,113.25,110.21,112.01,53315099,-27.2189,52.6429,0,-0.1029,-0.4914,-0.5943,1
1/8/2015,109.23,112.15,108.7,111.89,59364547,-28.4024,52.3612,-0.65,-0.3387,-0.4657,-0.8044,1
1/7/2015,107.2,108.2,106.695,107.75,40105934,-69.2308,41.1443,-5.19,-0.6677,-0.381,-1.0487,1
1/6/2015,106.54,107.43,104.63,106.26,65797116,-83.925,36.1175,-5.52,-0.7096,-0.2141,-0.9237,1
1/5/2015,108.29,108.65,105.41,106.25,64285491,-91.0256,36.0834,-6.4,-0.5623,-0.0367,-0.599,0
1/2/2015,111.39,111.44,107.35,109.33,53204626,-63.9248,42.5669,-0.08,-0.2788,0.1039,-0.1749,0
12/31/2014,112.82,113.13,110.21,110.38,41403351,-51.5864,45.134,3.635,-0.1182,0.1736,0.0554,0
12/30/2014,113.64,113.92,112.11,112.52,29881477,-27.1246,50.9492,4.295,0.0385,0.2031,0.2416,0
12/29/2014,113.79,114.77,113.7,113.91,27598920,-10.943,55.242,4.18,0.0644,0.1935,0.2579,0
12/26/2014,112.1,114.52,112.01,113.99,33720951,-10.0116,55.4919,2.37,-0.0439,0.1774,0.1334,1
12/24/2014,112.58,112.71,112.01,112.01,14479611,-41.446,50.3282,0.06,-0.2239,0.1883,-0.0355,0
12/23/2014,113.23,113.33,112.46,112.54,26028419,-42.596,51.8226,-1.58,-0.2934,0.2443,-0.0491,0
12/22/2014,112.16,113.49,111.97,112.94,45167549,-38.9397,52.9239,0.54,-0.4373,0.3177,-0.1197,1
12/19/2014,112.26,113.24,111.66,111.78,88429770,-49.543,50.0664,-3.22,-0.6757,0.427,-0.2487,0
12/18/2014,111.87,112.65,110.66,112.65,59006218,-50.8083,52.2763,-2.84,-0.8876,0.5959,-0.2917,1
12/17/2014,107.12,109.84,106.82,109.41,53411773,-76.0274,43.6796,-6.52,-1.2487,0.8178,-0.4309,1
12/16/2014,106.37,110.16,106.26,106.745,60790733,-96.309,34.6948,-7.885,-1.4024,1.13,-0.2724,0
12/15/2014,110.7,111.6,106.35,108.225,67218082,-86.0075,37.8049,-6.845,-1.2754,1.4806,0.2052,0
12/12/2014,110.46,111.87,109.58,109.73,56028138,-96.3462,41.3008,-9.2,-1.1384,1.7995,0.6611,0
12/11/2014,112.26,113.8,111.34,111.62,41471578,-78.1731,46.2926,-7.38,-1.0039,2.0841,1.0802,0
12/10/2014,114.41,114.85,111.54,111.95,44565318,-75,47.2179,-5.65,-0.9281,2.335,1.4069,0
12/9/2014,110.19,114.3,109.35,114.12,60208036,-54.1346,53.7818,-4.505,-0.7972,2.5671,1.7699,1
12/8/2014,114.1,114.648,111.62,112.4,57664850,-86.6745,48.514,-4.07,-0.7799,2.7664,1.9865,0
12/5/2014,115.99,116.08,114.64,115,38318895,-56.0142,57.7536,-1.31,-0.5522,2.9613,2.4092,0
12/4/2014,115.77,117.2,115.29,115.49,42155776,-50.2358,59.7448,0.82,-0.4505,3.0994,2.6489,0
12/3/2014,115.75,116.35,115.11,115.93,43063440,-45.0472,61.5133,0.46,-0.3456,3.212,2.8664,1
12/2/2014,113.5,115.75,112.75,114.63,59348940,-49.3256,58.1117,0.64,-0.2408,3.2984,3.0576,0
12/1/2014,118.81,119.25,111.27,115.07,83814037,-41.2335,59.772,0.89,0.0309,3.3586,3.3895,0
11/28/2014,119.27,119.4,118.05,118.93,24814402,-7.2247,77.9038,6.11,0.3682,3.3509,3.719,0
11/26/2014,117.94,119.1,117.83,119,40831886,-6.6079,78.3038,7.75,0.4337,3.2588,3.6925,1
11/25/2014,119.07,119.75,117.45,117.6,68840440,-17.9916,76.017,7.9,0.4475,3.1504,3.5978,0
11/24/2014,116.85,118.77,116.62,118.625,47450824,-1.3218,81.8848,9.795,0.5287,3.0385,3.5672,1
11/21/2014,117.51,117.57,116.03,116.47,57179298,-11.1675,78.6705,7.46,0.4655,2.9063,3.3719,1
11/20/2014,114.91,116.86,114.85,116.31,43395537,-10.1464,78.4063,7.61,0.5029,2.7899,3.2929,1
11/19/2014,115.44,115.74,113.8,114.67,41869160,-25.9186,75.5209,5.81,0.4963,2.6642,3.1605,0
11/18/2014,113.94,115.69,113.89,115.47,44223978,-15.9051,80.3864,6.87,0.5724,2.5401,3.1125,1
11/17/2014,114.27,117.28,113.3,113.99,46746712,-28.9104,77.9455,4.59,0.5275,2.397,2.9246,0
11/14/2014,113.15,114.19,113.05,114.18,44063595,-0.1131,79.1193,6.18,0.5276,2.2652,2.7928,1
11/13/2014,111.8,113.45,111.6,112.82,59522855,-7.2,76.7969,5.84,0.4314,2.1333,2.5647,1
11/12/2014,109.38,111.43,109.37,111.25,46942431,-2.6087,73.6561,3.91,0.3493,2.0254,2.3747,1
11/11/2014,108.7,109.75,108.4,109.7,27442252,-8.9955,69.9239,2.96,0.3193,1.9381,2.2574,1
11/10/2014,109.02,109.33,108.67,108.83,27195547,-19.0909,67.5261,3.72,0.3746,1.8583,2.2328,0
11/7/2014,108.75,109.32,108.55,109.01,33691535,-14.2857,68.5764,3.79,0.4929,1.7646,2.2575,1
11/6/2014,108.6,108.79,107.8,108.7,34968457,-13.245,67.7748,3.87,0.5964,1.6414,2.2378,0
11/5/2014,109.1,109.3,108.125,108.86,37435905,-10.6746,68.6137,5.87,0.7194,1.4923,2.2117,1
11/4/2014,109.36,109.49,107.72,108.6,41574365,-11.4171,68.0164,6.13,0.8175,1.3124,2.1299,0
11/3/2014,108.22,110.3,108.01,109.4,52282550,-5.9524,71.9276,9.64,0.913,1.1081,2.0211,1
10/31/2014,108.01,108.04,107.21,108,44639285,-0.311,69.034,10.33,0.8915,0.8798,1.7713,1
10/30/2014,106.959,107.35,105.9,106.98,40654793,-3.1993,66.7127,10.72,0.9122,0.6569,1.5692,0
10/29/2014,106.65,107.37,106.36,107.34,52687879,-0.2461,68.3929,9.8,0.9634,0.4289,1.3923,1
10/28/2014,105.4,106.74,105.35,106.74,48060949,0,67.111,7.99,0.9216,0.188,1.1096,1
10/27/2014,104.85,105.48,104.7,105.11,34187701,-3.6857,63.3623,5.3,0.8361,-0.0424,0.7938,0
10/24/2014,105.18,105.49,104.53,105.22,47053916,-2.6188,63.8181,4.49,0.7964,-0.2514,0.545,1
10/23/2014,104.08,105.051,103.63,104.83,71074674,-2.2389,62.9405,3.81,0.659,-0.4505,0.2084,1
10/22/2014,102.84,104.11,102.6,102.99,68263146,-12.542,58.5337,2.19,0.4308,-0.6153,-0.1845,1
