,1. open,2. high,3. low,4. close,5. adjusted close,8. split coefficient,MACD_Hist,MACD,MACD_Signal,RSI,WILLR,ADX,MOM,Labels,Price Diffs,Price Diff Labels
1022,90.37,91.05,89.8,90.9,84.5812,1.0,-3.0309,-125.2154,-122.1845,8.6486,-76.8519,70.5621,-1.39,1,4.14,6
1023,90.21,90.7,89.65,90.36,84.0788,1.0,-8.4752,-129.90200000000002,-121.4268,8.4427,-99.8736,69.6232,-3.5,1,5.22,7
1024,90.75,91.74,90.19,90.28,84.0043,1.0,-14.6313,-133.9393,-119.30799999999999,8.4143,-99.984,68.5915,-3.97,1,3.49,6
1025,91.32,91.62,90.6,90.83,84.5161,1.0,-21.4858,-137.136,-115.6502,8.431000000000001,-99.959,67.4832,-2.87,1,2.47,6
1026,91.85,92.55,90.9,90.91,84.5905,1.0,-28.9988,-139.2775,-110.2787,8.4332,-99.9946,66.2916,-554.66,1,2.43,6
1027,92.29,92.3,91.3389,91.86,85.4745,1.0,-36.964,-139.9931,-103.0291,8.4582,-99.8251,65.0097,-555.49,1,1.0,6
1028,92.27,92.29,91.35,92.18,85.7722,1.0,-45.1788,-138.9669,-93.788,8.4661,-99.76799999999999,63.6309,-552.64,0,-0.19,4
1029,92.31,92.7,91.8,92.08,85.6792,1.0,-53.175,-135.6683,-82.4933,8.4414,-99.7859,62.1461,-545.46,0,-1.1,3
1030,91.51,92.75,91.45,92.2,85.7908,1.0,-60.2751,-129.4747,-69.1996,8.443999999999999,-99.7644,60.5487,-536.45,0,-1.71,3
1031,92.2,92.44,90.88,91.28,84.9348,1.0,-65.5674,-119.6982,-54.1308,8.2478,-99.9286,58.8284,-541.72,0,-0.93,4
1032,94.04,94.12,91.9,92.29,85.8746,1.0,-67.6462,-105.3852,-37.739000000000004,8.2659,-99.9035,56.9656,-543.09,0,-1.36,3
1033,94.13,94.76,93.47,93.86,87.3355,1.0,-64.8591,-85.6865,-20.8274,8.2921,-99.6229,54.9625,-530.15,0,-2.74,3
1034,94.73,95.05,93.57,94.25,87.6983,1.0,-54.8447,-59.4574,-4.6126,8.2981,-99.5532,52.8093,-531.38,0,-2.22,3
1035,92.7,93.88,91.75,93.7,87.1866,7.0,-34.2528,-25.1543,9.0986,8.2102,-99.6515,50.4908,-520.43,0,-1.41,3
1036,649.9,651.26,644.47,645.57,85.8134,1.0,1.389,19.0508,17.6618,77.0932,-10.5507,47.9652,38.3,0,-0.13,4
1037,646.2,649.3699,642.61,647.35,86.05,1.0,1.6906,19.0051,17.3145,79.0803,-3.1576,46.907,41.04,0,-0.26,4
1038,637.44,647.89,636.11,644.82,85.7137,1.0,1.5971,18.489,16.8919,78.3436,-4.9128,45.851000000000006,40.11,0,-0.78,4
1039,628.46,638.74,628.25,637.54,84.74600000000001,1.0,1.3264,17.819000000000003,16.4926,76.0941,-11.2813,44.7776,32.95,1,1.13,6
1040,633.96,634.83,622.5,628.65,83.5642,1.0,1.2849,17.4459,16.160999999999998,72.9024,-26.408,44.0475,31.14,1,3.77,6
1041,637.98,644.17,628.9,633.0,84.1425,1.0,1.7813,17.621,15.8397,77.6104,-19.0063,43.4646,44.18,1,3.56,6
1042,627.85,636.87,627.77,635.38,84.4588,1.0,1.7509,17.1454,15.3944,80.2431,-2.6353,41.7133,41.51,1,2.73,6
1043,626.02,629.83,623.78,624.01,82.9475,1.0,1.0899,16.0465,14.9567,76.7434,-11.7576,40.1225,30.25,1,2.87,6
1044,615.88,625.86,615.63,625.63,83.1628,1.0,0.8841,15.5683,14.6842,78.5852,-0.5052,38.7369,32.8,1,2.89,6
1045,607.25,614.7293,606.47,614.13,81.6341,1.0,0.1034,14.5665,14.4632,74.5609,-1.7422,37.4478,28.5875,1,4.08,6
1046,606.6,609.85,604.1,607.27,80.7223,1.0,-0.1904,14.2469,14.4373,71.6053,-8.7398,36.732,19.28,1,4.02,6
1047,603.83,606.7,602.06,606.31,80.5947,1.0,-0.1547,14.3303,14.485,71.1701,-3.7778,36.3171,13.98,1,2.97,6
1048,604.51,606.4,600.73,604.71,80.382,1.0,-0.1977,14.3259,14.5236,70.4695,-9.7037,36.1148,10.3,1,3.76,6
1049,597.85,607.33,597.33,604.59,80.366,1.0,-0.2982,14.2749,14.573,70.4195,-10.1481,35.92,3.63,1,4.09,6
1050,588.63,597.53,585.4,597.51,79.4249,1.0,-0.6332,14.0144,14.6476,67.391,-28.6542,35.7102,4.93,1,3.52,6
1051,594.7,596.6,588.04,588.82,78.2698,1.0,-0.6071,14.1988,14.8059,63.0834,-48.9327,36.236999999999995,-2.66,1,4.89,6
1052,592.43,597.4,591.74,593.87,78.9411,1.0,0.1549,15.1126,14.9577,67.9253,-26.0567,36.3923,3.78,1,2.69,6
1053,592.0,594.54,590.7,593.76,78.9264,1.0,0.6259,15.5448,14.9189,67.8755,-24.3817,35.9694,1.43,1,1.8,6
1054,587.49,593.66,587.4,592.83,78.8028,1.0,1.1192,15.8817,14.7625,67.4785,-14.4821,35.7052,-1.26,1,1.79,6
1055,584.54,586.25,580.33,585.5425,77.8341,1.0,1.6926,16.1753,14.4827,64.2653,-23.5961,35.4783,13.6025,1,2.55,6
1056,588.25,594.41,586.4,587.99,78.1595,1.0,2.9972,17.0567,14.0595,66.3084,-20.4101,35.7397,20.22,1,2.21,6
1057,595.25,597.29,587.73,592.33,78.2982,1.0,4.3743,17.6845,13.3102,69.9713,-14.1766,35.1195,67.58,1,1.13,6
1058,601.8,604.4099,594.41,594.41,78.5732,1.0,5.57,17.7866,12.2166,71.7347,-11.0772,34.2483,62.711000000000006,0,-0.3,4
1059,590.14,601.0,590.0,600.96,79.439,1.0,6.6223,17.4464,10.8241,77.4419,-0.0446,32.2535,69.79,0,-0.5,4
1060,592.34,594.2,589.71,592.58,78.3313,1.0,6.922999999999999,16.0916,9.1686,75.0872,-7.7753,30.2477,67.64,1,0.6,5
1061,592.0,594.8,586.36,591.48,78.1859,1.0,7.5437,14.9815,7.4378,74.7661,-9.0238,28.3899,72.47,1,0.62,5
1062,592.64,599.43,589.8,590.09,78.0021,1.0,7.9069,13.4588,5.5519,74.3787,-10.6016,26.3891,72.1301,0,-0.17,4
1063,593.74,595.98,589.51,592.33,78.2982,1.0,7.8857,11.4609,3.5752,76.1278,-4.3119,23.7251,70.65,0,-0.14,4
1064,572.8,595.75,572.55,594.09,78.5309,1.0,6.9124,8.5161,1.6037,77.4566,-1.9664,20.9809,74.48,0,-0.23,4
1065,564.53,571.99,563.96,571.94,75.60300000000001,1.0,4.5789,4.4545,-0.1244,71.6794,-0.0824,18.0336,48.46,1,2.97,6
1066,568.21,570.0,560.73,567.77,75.0517,1.0,2.7299,1.4608,-1.2691,70.3511,-3.8009,15.8905,37.45,1,4.39,6
1067,529.06,531.13,524.45,524.75,69.3651,1.0,-0.0053,-1.9569,-1.9516,46.1612,-56.9458,13.6919,1.31,1,8.97,7
1068,528.31,531.826,526.501,531.6990000000001,70.2836,1.0,0.0399,-1.9104,-1.9503,52.5979,-36.6439,14.2766,8.229,1,7.9,7
1069,525.34,532.14,523.96,531.17,70.2137,1.0,-0.5706,-2.5308,-1.9602,52.126000000000005,-38.2893,15.2436,-0.65,1,7.79,7
1070,520.0,527.76,519.2,524.94,69.3902,1.0,-1.4144,-3.2319999999999998,-1.8176,46.2776,-57.6672,16.2851,-13.85,1,8.91,7
1071,518.05,521.09,514.1354,519.01,68.6063,1.0,-1.9817,-3.4457,-1.464,39.7748,-76.112,16.6705,-23.54,1,9.92,7
1072,520.27,521.64,511.33,517.9599,68.4675,1.0,-2.0959,-3.0645,-0.9685,38.5518,-79.3782,15.7722,-23.6901,1,7.14,7
1073,521.9,522.16,517.21,521.68,68.9592,1.0,-1.9819,-2.4265,-0.4446,41.3116,-85.7502,14.8048,-15.06,1,6.09,7
1074,519.0,522.83,517.14,519.61,68.6856,1.0,-2.0065,-1.9556,0.0509,39.0574,-92.2473,14.4907,-17.25,1,0.68,5
1075,530.68,532.24,523.17,523.48,69.1972,1.0,-1.6679,-1.1153,0.5525,41.8478,-84.2247,14.1525,-13.98,1,1.09,6
1076,522.64,530.49,522.02,530.32,70.1013,1.0,-1.3902,-0.4207,0.9695,47.4062,-61.6504,14.613,-9.46,1,0.11,5
1077,525.19,526.12,518.7001,523.44,69.1919,1.0,-1.5415,-0.2245,1.3171,39.9574,-84.3567,14.8016,-21.55,1,0.2,5
1078,528.02,530.9,521.89,523.47,69.1959,1.0,-0.9726,0.7298,1.7024,39.9804,-94.1719,14.1965,-15.72,0,-0.59,4
1079,539.81,540.0,530.58,531.82,70.2996,1.0,-0.0114,1.9342,1.9456,46.9415,-72.1852,13.9482,-1.05,0,-1.83,3
1080,541.39,542.5,537.64,538.79,71.221,1.0,0.6446,2.593,1.9485,54.265,-42.8993,14.9957,10.09,0,-2.26,3
1081,542.38,543.48,540.26,542.55,71.718,1.0,0.8993,2.6866,1.7873,58.8654,-24.8077,14.7556,11.29,0,-3.03,3
1082,537.76,541.87,536.77,541.65,71.59899999999999,1.0,0.8216,2.3841,1.5625,58.0754,-28.2692,13.8781,10.25,0,-2.4,3
1083,539.23,540.81,535.93,536.74,70.95,1.0,0.6979,2.055,1.3571,53.5571,-47.1538,13.1627,10.0,0,-0.85,4
1084,538.32,538.9399,534.25,536.86,70.9658,1.0,0.9223,2.1049,1.1826,53.6884,-46.6923,12.5422,12.17,0,-1.77,3
1085,540.015,541.5,535.1201,537.46,71.0452,1.0,1.1738,2.1258,0.9520000000000001,54.3066,-44.3846,12.1365,6.81,0,-1.85,3
1086,546.52,549.0,538.86,539.78,71.3518,1.0,1.4019,2.0605,0.6586,56.6486,-35.4615,11.5267,3.17,0,-1.05,3
1087,541.5,545.75,539.59,544.99,72.0405,1.0,1.4028,1.7109,0.3081,62.2463,-3.3407,10.1087,8.9,0,-0.82,4
1088,538.42,540.5,535.06,539.19,71.2738,1.0,0.752,0.7094,-0.0426,57.9512,-7.4857,8.9655,8.27,1,0.44,5
1089,531.93,533.75,526.33,532.87,70.4384,1.0,0.2419,0.0113,-0.2306,52.4811,-40.7563,8.425,2.43,1,1.16,6
1090,529.89,532.67,527.35,528.7,69.8872,1.0,0.0547,-0.2364,-0.2911,48.3657,-65.0445,8.9201,-2.05,1,1.06,6
1091,532.26,536.24,529.0,531.26,70.2256,1.0,0.1803,-0.1245,-0.3048,50.8775,-47.8905,9.5678,-1.1,1,0.74,5
1092,525.9,531.97,525.2001,531.4,70.2441,1.0,0.1093,-0.2405,-0.3498,51.012,-34.9852,10.0562,0.16,1,0.8,5
1093,527.7,529.97,525.85,526.74,69.6281,1.0,-0.0223,-0.3994,-0.3772,46.652,-53.6991,10.3429,-1.02,1,1.72,6
1094,528.79,530.89,523.0,524.69,69.3571,1.0,0.2497,-0.1219,-0.3716,44.6392,-62.2195,10.285,-1.55,1,2.68,6
1095,537.44,539.66,529.16,530.65,70.145,1.0,0.8768,0.4428,-0.434,49.7015,-37.448,10.2226,2.98,1,1.13,6
1096,534.51,537.35,532.0,536.61,70.9328,1.0,1.2034,0.5502,-0.6532,55.5514,-9.2048,10.9382,19.26,0,-0.49,4
1097,535.45,538.74,532.59,536.09,70.8641,1.0,1.0266,0.0726,-0.9541,55.1234,-11.452,11.2321,14.03,0,-0.98,4
1098,528.36,533.33,528.3391,530.92,70.1807,1.0,0.7255,-0.4852,-1.2107,50.7456,-51.0387,11.4498,3.37,1,0.04,5
1099,531.09,531.98,526.05,530.44,70.1172,1.0,0.7284,-0.6637,-1.3921,50.3279,-58.3029,12.1758,5.19,1,0.13,5
1100,532.79,534.4399,528.1,530.75,70.1582,1.0,0.7412,-0.833,-1.5742,50.5852,-57.4319,12.7453,-0.4,0,-0.53,4
1101,530.92,534.75,529.13,532.36,70.37100000000001,1.0,0.691,-1.0685,-1.7595,51.8639,-52.9081,13.6492,-5.01,0,-1.01,3
1102,531.0,532.64,527.77,531.24,70.223,1.0,0.4147,-1.5175,-1.9322,51.0648,-56.0551,14.6321,-14.75,0,-0.08,4
1103,523.42,530.65,522.81,527.76,69.7629,1.0,0.0815,-1.9545,-2.0359,48.6033,-65.8331,15.5411,-16.23,1,1.17,6
1104,529.08,532.75,522.12,526.24,69.562,1.0,-0.0732,-2.1294,-2.0563,47.5329,-70.104,16.2536,-18.19,1,1.3,6
1105,517.14,528.78,516.05,527.67,69.751,1.0,-0.129,-2.167,-2.0380000000000003,48.4137,-66.086,17.021,-8.25,1,0.43,5
1106,523.61,525.0,515.6,517.35,68.3869,1.0,-0.3233,-2.3291,-2.0057,41.0992,-78.0083,17.3448,-18.61,1,1.73,6
1107,529.38,529.565,521.0,522.06,69.0095,1.0,0.4736,-1.4513,-1.9249,43.7268,-64.8225,17.1945,-6.93,1,1.15,6
1108,523.15,529.9199,522.42,527.55,69.7352,1.0,1.254,-0.7893,-2.0433,46.9775,-48.8127,17.5453,7.87,1,0.64,5
1109,532.7927,534.57,524.6,525.25,69.4312,1.0,1.8649,-0.4919,-2.3568,45.3984,-49.9904,18.0612,12.74,1,0.79,5
1110,532.99,537.0,529.0,531.15,70.2111,1.0,2.952,0.129,-2.823,48.8648,-34.7675,18.8241,18.56,0,-0.45,4
1111,544.75,546.89,534.35,537.37,71.0333,1.0,3.8799,0.3188,-3.5610000000000004,52.8124,-23.9764,20.0697,28.58,0,-1.47,3
1112,546.0,551.19,545.61,545.99,72.1727,1.0,4.4542,-0.0767,-4.531000000000001,58.9397,-9.0215,21.2714,44.46,0,-2.42,3
1113,542.47,545.9799,541.21,543.99,71.9083,1.0,4.1863,-1.4582,-5.6445,57.887,-3.7954,21.235,43.39,0,-3.52,3
1114,534.66,544.85,534.2,544.43,71.9665,1.0,3.6945,-2.9966,-6.6911,58.1918,-16.9306,21.6569,44.648,0,-2.96,3
1115,536.95,539.56,533.24,535.92,70.8416,1.0,2.6534,-4.9614,-7.6148,53.8259,-31.7384,22.2128,35.17,0,-1.11,3
1116,530.61,537.75,529.5,535.96,70.8469,1.0,1.7476,-6.5305,-8.2781,53.8504,-32.6291,23.2926,29.46,0,-1.42,3
1117,518.66,531.99,518.0,528.99,69.9255,1.0,0.2727,-8.4423,-8.715,50.1742,-44.3991,24.6234,-21.51,1,0.29,5
1118,521.38,522.9299,517.38,519.68,68.6949,1.0,-1.2669,-10.0501,-8.7832,44.7115,-59.0053,26.432,-26.39,1,2.34,6
1119,510.06,513.5,507.81,512.51,67.7471,1.0,-2.5416,-11.008,-8.4665,40.008,-70.2542,27.4149,-43.67,1,4.43,6
1120,506.56,515.28,506.2519,512.59,67.3568,1.0,-3.5095,-11.3406,-7.8311,40.0433,-70.1286,27.2824,-38.92,1,4.55,6
1121,505.85,509.46,502.76,508.79,66.8575,1.0,-4.6546,-11.6082,-6.9537,37.6159,-77.1343,27.1396,-40.28,1,5.11,7
1122,502.61,507.73,499.3,501.53,65.9035,1.0,-5.6041,-11.3941,-5.79,32.7884,-88.027,26.2094,-39.14,1,4.94,6
1123,495.18,501.53,493.55,500.6,65.7813,1.0,-5.8268,-10.2159,-4.388999999999999,32.164,-89.4224,24.9715,-53.65,1,5.07,7
1124,502.54,506.5,496.7,499.782,65.6738,1.0,-5.5364,-8.4687,-2.9323,31.6454,-95.1465,22.7714,-57.578,1,4.25,6
1125,503.95,507.37,498.62,500.75,65.801,1.0,-4.484,-6.0322,-1.5482,31.9135,-96.5411,20.5408,-45.64,1,2.89,6
1126,508.76,515.0,502.07,506.5,66.5566,1.0,-2.506,-2.9332,-0.4272,33.478,-92.3792,18.2219,-29.23,1,1.19,6
1127,550.07,554.8,545.75,550.5,72.3384,1.0,0.2802,0.4795,0.1993,51.3738,-31.9921,15.8723,17.56,0,-4.98,3
1128,554.0,555.62,544.75,546.07,71.7563,1.0,0.2191,0.3483,0.1293,48.8159,-46.6029,16.6686,9.551,0,-4.9,3
1129,549.94,556.5,544.8064,556.18,73.0848,1.0,0.5524,0.6269,0.0745,54.9405,-13.2586,17.5261,12.72,0,-7.18,2
1130,550.9147,557.29,547.81,551.51,72.4711,1.0,0.0077,-0.055999999999999994,-0.0636,52.3777,-28.6609,18.4564,11.4725,0,-6.69,2
1131,540.99,550.07,540.42,549.07,72.1505,1.0,-0.3858,-0.4513,-0.0655,51.0264,-38.8854,19.8131,5.14,0,-6.48,2
1132,551.48,552.07,539.9,540.67,71.0467,1.0,-0.7318,-0.7009,0.0309,46.1406,-65.6369,20.3266,-0.31,0,-5.25,2
1133,554.9,556.85,551.68,554.25,72.8311,1.0,-0.3679,-0.154,0.2139,54.2679,-29.4237,20.8795,1.12,0,-6.27,2
1134,553.52,560.2,551.66,557.36,73.2398,1.0,-1.1423,-0.8364,0.3058,56.3797,-30.6411,22.1091,-3.66,0,-0.9,4
1135,538.22,546.73,537.66,546.39,71.7983,1.0,-2.6033,-2.0119,0.5914,50.0077,-60.6905,23.4334,-8.13,0,-0.04,4
1136,529.91,542.5,529.88,535.73,70.3975,1.0,-3.6083,-2.3661,1.2422,42.4175,-86.0714,23.7296,-24.36,1,2.69,6
1137,539.83,540.8,531.11,532.94,70.0309,1.0,-3.8426,-1.6983,2.1443,40.2114,-95.5114,23.3022,-30.96,1,2.44,6
1138,546.8,546.86,535.3501,536.519,70.5012,1.0,-3.6422,-0.5372,3.1049,42.1343,-92.3746,22.5315,-31.151,1,1.65,6
1139,538.81,545.56,538.69,543.46,71.4133,1.0,-3.4273,0.5882,4.0155,46.1045,-74.2424,22.1013,-26.63,0,-0.37,4
1140,544.32,545.96,537.925,540.0375,70.9636,1.0,-3.563,1.3093,4.8723,43.6744,-83.1831,21.9723,-8.9825,1,1.87,6
1141,537.45,546.8,533.6,543.93,71.475,1.0,-3.2039,2.5591,5.7631,45.858000000000004,-73.0146,21.8334,-0.53,1,1.76,6
1142,552.86,553.7,540.43,540.98,71.0874,1.0,-2.8432,3.7208,6.5641,43.8835,-93.4099,21.6838,-9.79,1,0.71,5
1143,555.68,557.03,552.021,553.13,72.684,1.0,-1.825,5.4498,7.2749,50.9962,-56.6808,22.1669,-1.86,0,-2.29,3
1144,554.17,561.28,554.0,561.02,73.7208,1.0,-1.3908,6.3403,7.7311,56.5201,-32.8295,23.6942,3.52,0,-3.69,3
1145,557.46,560.09,552.321,554.52,72.8666,1.0,-1.4975,6.5813,8.0788,52.5917,-52.4788,25.0686,0.09,0,-2.37,3
1146,563.82,564.41,559.5,560.09,73.5985,1.0,-0.9983,7.455,8.4532,56.6655,-35.6409,26.6904,-0.45,0,-2.19,3
1147,568.1,569.5,563.376,563.9,74.0992,1.0,-0.8082,7.8945,8.7028,59.5978,-24.1233,27.4533,2.54,0,-3.14,3
1148,569.89,571.88,566.03,567.67,74.5946,1.0,-0.9520000000000001,7.9528,8.9048,62.5729,-20.5467,27.6846,2.12,0,-3.12,3
1149,568.0,570.72,562.76,570.09,74.9126,1.0,-1.6151,7.5277,9.1428,64.4918,-13.8866,27.5164,3.66,0,-3.83,3
1150,545.43,551.61,544.8175,549.02,72.1439,1.0,-2.9174,6.6292,9.5466,52.7856,-71.8735,27.4324,-11.0,1,0.54,5
1151,549.5,550.0,543.7301,544.46,71.5447,1.0,-2.7447,7.5313,10.276,49.4356,-84.4231,29.4308,-23.441,1,2.18,6
1152,549.7,551.45,538.8,550.77,72.3739,1.0,-1.9247,9.0374,10.9621,54.3948,-67.0573,31.574,-14.23,1,0.49,5
1153,555.81,559.44,553.375,554.99,72.9284,1.0,-1.2575,10.1858,11.4433,58.0086,-48.2698,33.882,-11.332,1,0.67,5
1154,555.02,562.6389,555.01,557.5,73.2582,1.0,-0.6839,11.0738,11.7577,60.2181,-34.4882,34.2258,6.27,1,0.84,5
1155,562.85,562.88,553.67,554.43,72.8548,1.0,-0.1381,11.7905,11.9287,58.4193,-38.2479,34.2587,-1.64,1,1.74,6
1156,562.1415,565.34,560.03,560.54,73.6577,1.0,0.8832,12.8464,11.9632,63.7463,-25.785,34.2941,14.58,1,1.25,6
1157,567.0,570.97,559.69,561.36,73.7654,1.0,1.6428,13.3852,11.7424,64.479,-22.4121,33.0119,27.96,0,-1.62,3
1158,563.58,567.88,561.2,565.55,74.316,1.0,2.4629,13.7946,11.3317,68.1983,-15.5953,31.631,41.81,0,-2.77,3
1159,560.9001,569.58,560.9001,566.43,74.4317,1.0,2.9739999999999998,13.69,10.716,68.9742,-14.1636,30.3582,46.63,0,-2.06,3
1160,565.79,566.75,559.57,560.02,73.5894,1.0,3.2952,13.2677,9.9725,66.3876,-24.5922,28.9875,38.884,0,-0.66,4
1161,572.65,575.1358,566.41,567.901,74.625,1.0,4.0396,13.1883,9.1487,73.37100000000001,-11.7704,27.6985,52.901,0,-1.37,3
1162,565.5,569.19,560.82,565.0,74.2437,1.0,3.9539999999999997,12.0928,8.1388,72.3778,-7.5468,24.9897,45.45,0,-1.39,3
1163,558.3,566.38,557.68,566.322,74.4175,1.0,3.6637,10.814,7.1503,73.5384,-0.11,22.3723,47.693000000000005,0,-0.76,4
1164,558.0,564.3299,550.82,551.23,72.4343,1.0,2.6555,8.8898,6.2344,68.1192,-25.8585,19.706,26.239,1,1.33,6
1165,549.48,558.33,547.81,556.07,73.0703,1.0,2.2708,7.8413,5.5705,72.5434,-5.0605,16.9465,27.91,1,1.25,6
1166,536.3098,546.0,533.4,545.96,71.7418,1.0,0.8932,5.8961,5.0028,68.586,-0.1197,14.321,25.326,1,2.69,6
1167,524.12,536.14,524.0,533.4,70.0914,1.0,-0.4226,4.3569,4.7795,62.3212,-11.532,12.3956,13.39,1,3.5,6
1168,521.02,525.87,521.0,523.74,68.822,1.0,-1.2774,3.6078,4.8852,56.0635,-32.7811,11.3323,4.692,1,5.8,7
1169,519.52,522.16,518.53,519.8,68.3042,1.0,-1.6217,3.5828,5.2045,53.1143,-56.0947,11.690999999999999,-0.76,1,5.94,7
1170,517.6,521.21,513.67,521.136,68.4798,1.0,-1.71,3.9,5.61,54.2611,-48.1893,12.4031,8.644,1,5.94,7
1171,519.23,520.42,514.33,515.0,67.6735,1.0,-1.9255,4.112,6.0374,49.6224,-84.49700000000001,12.982999999999999,-5.92,1,4.76,6
1172,519.03,523.38,517.97,519.55,68.2714,1.0,-1.5713,4.9475,6.5188,53.3478,-57.574,13.4568,-5.899,1,4.8,6
1173,524.99,527.19,518.2,518.629,68.1504,1.0,-1.4328,5.4788,6.9116,52.68,-63.0237,14.3944,-8.121,1,3.59,6
1174,526.58,529.09,524.49,524.991,68.9864,1.0,-1.0989,6.1709,7.2698,58.0054,-53.0666,15.3641,4.961,1,1.1,6
1175,522.81,529.28,521.87,528.16,69.4028,1.0,-1.2277,6.3168,7.5446,60.8506,-41.2728,15.2379,5.457999999999999,0,-0.58,4
1176,518.0,522.25,516.96,520.634,68.4138,1.0,-1.7630000000000001,6.0885,7.8515,56.1023,-69.2817,15.102,-4.262,0,-0.11,4
1177,517.67,523.92,517.0,520.01,68.3318,1.0,-1.8174,6.4748,8.2922,55.6885,-71.604,16.0303,3.332,1,0.15,5
1178,519.99,521.67,514.41,519.048,68.2054,1.0,-1.8093,6.9373,8.7466,55.0824,-75.1842,17.0229,-10.828,0,-0.53,4
1179,514.58,521.13,512.59,520.56,68.4041,1.0,-1.6744,7.5245,9.1989,56.2044,-59.8655,18.2095,-5.398,0,-0.13,4
1180,519.58,523.19,512.38,512.492,67.3439,1.0,-1.6068,8.0107,9.6175,51.2879,-85.7079,19.4015,-19.418,1,0.81,5
1181,524.15,524.86,518.2,520.92,68.4514,1.0,-0.6831,9.3362,10.0192,57.5552,-54.6512,20.6852,-4.04,1,0.53,5
1182,524.58,528.885,523.0,525.4490000000001,68.6446,1.0,-0.156,10.033999999999999,10.19,61.2926,-34.8774,21.6342,5.5815,1,0.76,5
1183,521.1,526.82,518.81,526.75,68.8146,1.0,0.0887,10.3177,10.229,62.3729,-31.2344,21.8612,5.388,0,-0.4,4
1184,524.02,524.8,515.84,520.03,67.9367,1.0,0.1904,10.3972,10.2068,58.8982,-43.9515,22.3535,11.14,1,0.4,5
1185,525.0,527.49,521.27,522.702,68.2858,1.0,0.8724,11.0316,10.1592,60.9773,-33.1623,23.1264,18.202,0,-0.08,4
1186,519.61,527.52,517.02,524.896,68.5724,1.0,1.4678,11.4089,9.9411,62.6639,-26.5373,23.0712,23.781999999999996,0,-0.17,4
1187,536.27,539.25,514.54,516.678,67.4988,1.0,1.9269999999999998,11.5011,9.5742,58.6897,-41.7304,23.0117,17.998,0,-0.15,4
1188,529.04,531.0,523.21,529.876,69.223,1.0,3.1959,12.2883,9.0924,69.7637,-6.1037,22.9477,33.836,0,-0.77,4
1189,531.315,533.23,525.11,525.9580000000001,68.7111,1.0,3.477,11.7704,8.2934,68.1047,-13.2338,21.4383,33.146,0,-0.07,4
1190,525.0,532.47,522.45,531.91,69.4887,1.0,3.9129,11.3371,7.4242,73.818,-1.0334,19.4647,42.272,0,-0.67,4
1191,519.0,525.67,519.0,524.96,68.5808,1.0,3.5673,10.0132,6.446000000000001,71.1982,-6.9556,17.3878,38.372,0,-0.64,4
1192,526.405,528.4496,508.03,519.8675,67.9155,1.0,3.3312,8.8854,5.5542,69.0941,-17.1062,15.6044,38.9275,1,0.37,5
1193,511.77,524.3,511.52,521.362,68.1107,1.0,3.1138,7.8352,4.7213,70.4975,-6.3842,13.6837,33.611999999999995,1,0.46,5
1194,505.99,509.26,505.71,508.89,66.4814,1.0,2.2857,6.2286,3.9429,64.9862,-1.1943,11.8963,25.86,1,1.02,6
1195,499.98,504.78,499.68,504.5,65.9079,1.0,1.9857,5.3572,3.3715,62.7094,-0.922,11.2367,21.09,1,3.32,6
1196,500.79,502.53,499.23,501.11400000000003,65.4655,1.0,1.7391,4.6141,2.875,60.8878,-5.0357,11.0019,11.554,1,3.25,6
1197,497.505,502.0,495.52,498.68,65.1475,1.0,1.5030000000000001,3.9433,2.4403,59.5695,-12.0338,10.9971,10.72,1,4.34,6
1198,489.83,497.58,489.35,496.04,64.8026,1.0,1.2131,3.2776,2.0645,58.1488,-6.6468,11.0487,19.29,1,3.78,6
1199,486.99,493.84,485.16,492.81199999999995,64.3809,1.0,0.8877,2.6489999999999996,1.7612,56.4097,-12.6217,11.5779,10.062000000000001,1,3.53,6
1200,491.32,492.38,487.04,489.63800000000003,63.9663,1.0,0.5975,2.1368,1.5393,54.6906,-32.3214,12.3689,3.418,1,4.14,6
1201,484.64,487.79,478.28,486.588,63.5678,1.0,0.3852,1.7752,1.3899,53.038000000000004,-33.3937,13.2123,5.058,1,2.91,6
1202,489.94,490.64,480.54,480.94,62.83,1.0,0.3047,1.5983,1.2936,49.8957,-51.6661,13.8354,-8.16,1,3.08,6
1203,486.56,492.65,485.35,487.75,63.7196,1.0,0.7069,1.9244,1.2175,53.9364,-25.269000000000002,14.7339,-2.89,1,1.75,6
1204,483.86,484.6,478.6,483.03,63.103,1.0,0.5785,1.6192,1.0407,51.4035,-28.0915,15.5392,15.62,1,2.04,6
1205,490.51,492.35,480.7387,483.41,63.1527,1.0,0.7906,1.6867,0.8961,51.6157,-27.1684,16.2264,11.11,1,1.65,6
1206,485.63,491.8,483.75,489.56,63.9561,1.0,1.0113,1.7097,0.6985,55.0292,-14.7917,17.1736,24.88,1,0.42,5
1207,478.45,489.14,478.381,487.96,63.7471,1.0,0.6423,1.088,0.4456,54.2991,-18.0117,18.4829,32.64,1,0.22,5
1208,477.25,481.66,474.411,476.75,62.2826,1.0,0.1564,0.4415,0.2851,48.9017,-40.5715,19.6374,26.63,1,1.29,6
1209,483.78,484.67,480.72,482.75,63.0664,1.0,0.5054,0.7513,0.24600000000000002,51.9511,-41.0095,20.1256,17.85,0,-0.24,4
1210,486.0,488.56,483.9,486.22,63.5198,1.0,0.4053,0.5249,0.1196,53.7511,-35.7496,21.1866,13.53,1,0.2,5
